"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-431-3.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.C.32.csv",,,,"Date:","29 Feb 2016 11:25:24 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
13.826,0.334,85.792,0.012,0.000,0.035,218.746,8186.119,345878528.0,142458880.0,121405440.0,12005244928.0
58.981,12.322,28.571,0.042,0.0,0.084,0.0,0.0,427532288.0,142471168.0,136105984.0,11908878336.0
95.792,0.042,4.167,0.0,0.0,0.0,0.0,0.0,427524096.0,142471168.0,136105984.0,11908886528.0
95.707,0.125,4.043,0.125,0.0,0.0,0.0,167936.0,427384832.0,142483456.0,136105984.0,11909013504.0
95.748,0.083,4.168,0.0,0.0,0.0,0.0,0.0,424423424.0,142483456.0,136105984.0,11911974912.0
95.790,0.083,4.127,0.0,0.0,0.0,0.0,0.0,424390656.0,142483456.0,136105984.0,11912007680.0
95.667,0.167,4.167,0.0,0.0,0.0,0.0,36864.0,424255488.0,142483456.0,136105984.0,11912142848.0
95.667,0.167,4.167,0.0,0.0,0.0,0.0,0.0,421462016.0,142483456.0,136105984.0,11914936320.0
95.788,0.083,4.128,0.0,0.0,0.0,0.0,0.0,421191680.0,142483456.0,136105984.0,11915206656.0
95.667,0.167,4.167,0.0,0.0,0.0,0.0,0.0,420990976.0,142483456.0,136105984.0,11915407360.0
95.625,0.167,4.167,0.0,0.0,0.042,0.0,0.0,418181120.0,142483456.0,136105984.0,11918217216.0
95.750,0.083,4.167,0.0,0.0,0.0,0.0,0.0,418029568.0,142483456.0,136105984.0,11918368768.0
93.789,2.043,4.168,0.0,0.0,0.0,0.0,0.0,417505280.0,142483456.0,136105984.0,11918893056.0
93.789,2.084,4.127,0.0,0.0,0.0,0.0,0.0,414703616.0,142483456.0,136105984.0,11921694720.0
93.833,2.0,4.167,0.0,0.0,0.0,0.0,0.0,414449664.0,142483456.0,136105984.0,11921948672.0
89.162,6.669,4.168,0.0,0.0,0.0,0.0,0.0,414298112.0,142483456.0,136105984.0,11922100224.0
68.667,27.167,4.167,0.0,0.0,0.0,0.0,0.0,411258880.0,142483456.0,136105984.0,11925139456.0
55.732,40.142,4.127,0.0,0.0,0.0,0.0,0.0,411131904.0,142483456.0,136105984.0,11925266432.0
