"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-641-12.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.C.x.csv",,,,"Date:","25 Feb 2016 16:10:50 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
50.387,7.802,41.740,0.066,0.000,0.006,269.119,18548.029,885268480.0,79470592.0,93487104.0,66600398848.0
3.096,0.094,96.811,0.0,0.0,0.0,0.0,0.0,914112512.0,79470592.0,93491200.0,66571550720.0
3.132,0.063,96.806,0.0,0.0,0.0,0.0,0.0,943456256.0,79470592.0,93499392.0,66542198784.0
3.127,0.125,96.123,0.625,0.0,0.0,0.0,24576.0,970719232.0,79478784.0,93491200.0,66514935808.0
3.131,0.094,96.775,0.0,0.0,0.0,0.0,0.0,1000071168.0,79478784.0,93491200.0,66485583872.0
3.099,0.094,96.808,0.0,0.0,0.0,0.0,0.0,1029066752.0,79478784.0,93499392.0,66456580096.0
3.132,0.094,96.774,0.0,0.0,0.0,0.0,0.0,1058041856.0,79478784.0,93499392.0,66427604992.0
3.102,0.063,96.836,0.0,0.0,0.0,0.0,0.0,1086894080.0,79478784.0,93499392.0,66398752768.0
3.130,0.125,96.745,0.0,0.0,0.0,0.0,0.0,1115983872.0,79478784.0,93499392.0,66369662976.0
3.101,0.063,96.837,0.0,0.0,0.0,0.0,0.0,1143373824.0,79478784.0,93499392.0,66342273024.0
3.131,0.094,96.775,0.0,0.0,0.0,0.0,0.0,1172488192.0,79478784.0,93499392.0,66313158656.0
3.102,0.063,96.836,0.0,0.0,0.0,0.0,0.0,1201594368.0,79478784.0,93499392.0,66284052480.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,1230815232.0,79478784.0,93499392.0,66254831616.0
3.101,0.094,96.806,0.0,0.0,0.0,0.0,0.0,1259761664.0,79478784.0,93499392.0,66225885184.0
3.101,0.063,96.837,0.0,0.0,0.0,0.0,0.0,1286987776.0,79478784.0,93499392.0,66198659072.0
3.128,0.125,96.747,0.0,0.0,0.0,0.0,0.0,1316474880.0,79478784.0,93499392.0,66169171968.0
