"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-431-4.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.A.x.csv",,,,"Date:","25 Feb 2016 19:10:47 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
17.925,0.410,81.603,0.031,0.000,0.030,748.380,26125.601,334905344.0,91242496.0,87961600.0,12100878336.0
4.210,0.0,95.790,0.0,0.0,0.0,0.0,0.0,335372288.0,91242496.0,88010752.0,12100362240.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,334950400.0,91242496.0,88199168.0,12100595712.0


"Host:","compute-431-4.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.A.x.csv",,,,"Date:","25 Feb 2016 19:10:51 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
17.925,0.410,81.603,0.031,0.000,0.030,748.379,26125.567,333938688.0,91242496.0,88203264.0,12101603328.0
4.167,0.0,95.625,0.208,0.0,0.0,0.0,380928.0,334831616.0,91258880.0,88190976.0,12100706304.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,334258176.0,91258880.0,88207360.0,12101263360.0


"Host:","compute-431-4.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.A.x.csv",,,,"Date:","25 Feb 2016 19:10:55 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
17.925,0.410,81.603,0.031,0.000,0.030,748.378,26125.651,334151680.0,91258880.0,88207360.0,12101369856.0
4.165,0.042,95.793,0.0,0.0,0.0,0.0,0.0,334651392.0,91258880.0,88207360.0,12100870144.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,334733312.0,91258880.0,88207360.0,12100788224.0


"Host:","compute-431-4.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.A.x.csv",,,,"Date:","25 Feb 2016 19:10:59 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
17.925,0.410,81.603,0.031,0.000,0.030,748.377,26125.618,333639680.0,91258880.0,88211456.0,12101877760.0
4.167,0.042,95.792,0.0,0.0,0.0,0.0,0.0,334155776.0,91258880.0,88211456.0,12101361664.0
4.172,0.0,95.703,0.125,0.0,0.0,0.0,12288.0,333881344.0,91267072.0,88207360.0,12101632000.0


"Host:","compute-431-4.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.A.x.csv",,,,"Date:","25 Feb 2016 19:11:04 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
17.925,0.410,81.603,0.031,0.000,0.030,748.376,26125.587,333488128.0,91267072.0,88211456.0,12102021120.0
4.167,0.0,95.833,0.0,0.0,0.0,0.0,0.0,334258176.0,91267072.0,88211456.0,12101251072.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,334032896.0,91267072.0,88211456.0,12101476352.0
