"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-431-4.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","25 Feb 2016 20:28:39 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
17.905,0.410,81.624,0.031,0.000,0.030,747.291,26088.776,311914496.0,92471296.0,88915968.0,12121686016.0
4.167,0.042,95.792,0.0,0.0,0.0,0.0,0.0,343478272.0,92471296.0,88932352.0,12090105856.0
4.168,0.042,95.665,0.125,0.0,0.0,0.0,16384.0,372924416.0,92479488.0,88932352.0,12060651520.0
4.132,0.042,95.826,0.0,0.0,0.0,0.0,0.0,404377600.0,92479488.0,88936448.0,12029194240.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,433737728.0,92479488.0,88936448.0,11999834112.0
4.048,0.125,95.826,0.0,0.0,0.0,0.0,0.0,586510336.0,92479488.0,88936448.0,11847061504.0
4.208,0.042,95.750,0.0,0.0,0.0,0.0,0.0,586510336.0,92479488.0,88936448.0,11847061504.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,586293248.0,92479488.0,88936448.0,11847278592.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,586166272.0,92479488.0,88936448.0,11847405568.0


"Host:","compute-431-4.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","25 Feb 2016 20:28:49 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
17.905,0.410,81.624,0.031,0.000,0.030,747.289,26088.695,312836096.0,92479488.0,88940544.0,12120731648.0
4.167,0.042,95.792,0.0,0.0,0.0,0.0,0.0,344334336.0,92479488.0,88940544.0,12089233408.0
4.172,0.083,95.661,0.083,0.0,0.0,0.0,20480.0,367517696.0,92487680.0,88936448.0,12066045952.0
4.127,0.042,95.832,0.0,0.0,0.0,0.0,0.0,398974976.0,92487680.0,88936448.0,12034588672.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,430256128.0,92487680.0,88940544.0,12003303424.0
4.043,0.125,95.790,0.0,0.0,0.042,0.0,0.0,581312512.0,92487680.0,88940544.0,11852247040.0
4.212,0.0,95.788,0.0,0.0,0.0,0.0,0.0,581308416.0,92487680.0,88940544.0,11852251136.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,581165056.0,92487680.0,88940544.0,11852394496.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,581033984.0,92487680.0,88940544.0,11852525568.0


"Host:","compute-431-4.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","25 Feb 2016 20:29:00 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
17.905,0.410,81.624,0.031,0.000,0.030,747.286,26088.618,306118656.0,92487680.0,88940544.0,12127440896.0
4.127,0.042,95.832,0.0,0.0,0.0,0.0,0.0,337838080.0,92487680.0,88940544.0,12095721472.0
