"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-431-4.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.C.x.csv",,,,"Date:","25 Feb 2016 20:29:32 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
17.904,0.410,81.624,0.031,0.000,0.030,747.279,26088.369,312762368.0,92512256.0,88948736.0,12120764416.0
4.165,0.042,95.793,0.0,0.0,0.0,0.0,0.0,344330240.0,92512256.0,88965120.0,12089180160.0
4.130,0.042,95.828,0.0,0.0,0.0,0.0,0.0,373682176.0,92512256.0,88965120.0,12059828224.0
4.174,0.042,95.785,0.0,0.0,0.0,0.0,0.0,405516288.0,92512256.0,88969216.0,12027990016.0
4.128,0.042,95.830,0.0,0.0,0.0,0.0,0.0,434876416.0,92512256.0,88969216.0,11998629888.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,466079744.0,92512256.0,88969216.0,11967426560.0
4.128,0.042,95.705,0.125,0.0,0.0,0.0,16384.0,497664000.0,92520448.0,88961024.0,11935842304.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,4096.0,526905344.0,92520448.0,88969216.0,11906592768.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,558362624.0,92520448.0,88969216.0,11875135488.0
4.134,0.042,95.825,0.0,0.0,0.0,0.0,0.0,587354112.0,92520448.0,88969216.0,11846144000.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,618811392.0,92520448.0,88969216.0,11814686720.0
4.128,0.042,95.788,0.0,0.0,0.042,0.0,0.0,648159232.0,92520448.0,88969216.0,11785338880.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,679489536.0,92520448.0,88969216.0,11754008576.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,708841472.0,92520448.0,88969216.0,11724656640.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,740298752.0,92520448.0,88969216.0,11693199360.0
4.130,0.042,95.828,0.0,0.0,0.0,0.0,0.0,771756032.0,92520448.0,88969216.0,11661742080.0
4.167,0.083,95.750,0.0,0.0,0.0,0.0,0.0,801243136.0,92520448.0,88969216.0,11632254976.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,832659456.0,92520448.0,88969216.0,11600838656.0
3.795,0.375,95.830,0.0,0.0,0.0,0.0,0.0,1385353216.0,92520448.0,88969216.0,11048144896.0
4.170,0.042,95.705,0.083,0.0,0.0,0.0,12288.0,1418715136.0,92528640.0,88961024.0,11014782976.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1418711040.0,92528640.0,88965120.0,11014782976.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,1418833920.0,92528640.0,88969216.0,11014656000.0
4.170,0.0,95.788,0.0,0.0,0.042,0.0,0.0,1418833920.0,92528640.0,88969216.0,11014656000.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1418833920.0,92528640.0,88969216.0,11014656000.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,1418747904.0,92528640.0,88969216.0,11014742016.0
4.212,0.0,95.788,0.0,0.0,0.0,0.0,0.0,1418747904.0,92528640.0,88969216.0,11014742016.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,1418747904.0,92528640.0,88969216.0,11014742016.0
4.170,0.0,95.788,0.0,0.0,0.042,0.0,0.0,1418747904.0,92528640.0,88969216.0,11014742016.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,1418747904.0,92528640.0,88969216.0,11014742016.0
4.172,0.042,95.620,0.167,0.0,0.0,0.0,40960.0,1418883072.0,92536832.0,88961024.0,11014606848.0
4.170,0.0,95.830,0.0,0.0,0.0,0.0,0.0,1418747904.0,92536832.0,88961024.0,11014742016.0
4.210,0.042,95.748,0.0,0.0,0.0,0.0,0.0,1418997760.0,92536832.0,88973312.0,11014479872.0
4.175,0.0,95.825,0.0,0.0,0.0,0.0,0.0,1418997760.0,92536832.0,88973312.0,11014479872.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,1418870784.0,92536832.0,88973312.0,11014606848.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,1418870784.0,92536832.0,88973312.0,11014606848.0
4.172,0.0,95.786,0.0,0.0,0.042,0.0,0.0,1418870784.0,92536832.0,88973312.0,11014606848.0
4.170,0.0,95.830,0.0,0.0,0.0,0.0,0.0,1418801152.0,92536832.0,88973312.0,11014676480.0


"Host:","compute-431-4.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.C.x.csv",,,,"Date:","25 Feb 2016 20:30:11 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
17.904,0.410,81.624,0.031,0.000,0.030,747.269,26088.076,315961344.0,92536832.0,88977408.0,12117512192.0
4.167,0.042,95.792,0.0,0.0,0.0,0.0,0.0,347418624.0,92536832.0,88977408.0,12086054912.0
4.132,0.0,95.868,0.0,0.0,0.0,0.0,0.0,377147392.0,92536832.0,88981504.0,12056322048.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,408731648.0,92536832.0,88981504.0,12024737792.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,437964800.0,92536832.0,88981504.0,11995504640.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,469549056.0,92536832.0,88981504.0,11963920384.0
4.174,0.042,95.743,0.042,0.0,0.0,0.0,16384.0,501002240.0,92545024.0,88977408.0,11932463104.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,530362368.0,92545024.0,88977408.0,11903102976.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,561627136.0,92545024.0,88981504.0,11871834112.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,591114240.0,92545024.0,88981504.0,11842347008.0
4.132,0.042,95.826,0.0,0.0,0.0,0.0,0.0,622563328.0,92545024.0,88981504.0,11810897920.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,652050432.0,92545024.0,88981504.0,11781410816.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,683507712.0,92545024.0,88981504.0,11749953536.0
4.130,0.042,95.828,0.0,0.0,0.0,0.0,28672.0,712867840.0,92545024.0,88981504.0,11720593408.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,744288256.0,92545024.0,88981504.0,11689172992.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,773775360.0,92545024.0,88981504.0,11659685888.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,805105664.0,92545024.0,88981504.0,11628355584.0
4.130,0.042,95.828,0.0,0.0,0.0,0.0,0.0,834465792.0,92545024.0,88981504.0,11598995456.0
3.835,0.417,95.748,0.0,0.0,0.0,0.0,0.0,1382965248.0,92545024.0,88981504.0,11050496000.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1382903808.0,92545024.0,88981504.0,11050557440.0
4.212,0.042,95.746,0.0,0.0,0.0,0.0,0.0,1416519680.0,92545024.0,88981504.0,11016941568.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1416519680.0,92545024.0,88981504.0,11016941568.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1416527872.0,92545024.0,88981504.0,11016933376.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1416527872.0,92545024.0,88981504.0,11016933376.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1416527872.0,92545024.0,88981504.0,11016933376.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1416527872.0,92545024.0,88981504.0,11016933376.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1416400896.0,92545024.0,88981504.0,11017060352.0
