"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-431-4.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.A.x.csv",,,,"Date:","25 Feb 2016 20:28:18 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
17.905,0.410,81.624,0.031,0.000,0.030,747.296,26088.931,305528832.0,92454912.0,88887296.0,12128116736.0
4.168,0.0,95.832,0.0,0.0,0.0,0.0,0.0,337084416.0,92454912.0,88907776.0,12096540672.0
4.127,0.042,95.832,0.0,0.0,0.0,0.0,0.0,372924416.0,92454912.0,88907776.0,12060700672.0


"Host:","compute-431-4.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.A.x.csv",,,,"Date:","25 Feb 2016 20:28:22 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
17.905,0.410,81.624,0.031,0.000,0.030,747.295,26088.898,306401280.0,92454912.0,88911872.0,12127219712.0
4.168,0.0,95.832,0.0,0.0,0.0,0.0,0.0,337985536.0,92454912.0,88911872.0,12095635456.0
4.130,0.042,95.703,0.125,0.0,0.0,0.0,16384.0,373444608.0,92463104.0,88903680.0,12060176384.0


"Host:","compute-431-4.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.A.x.csv",,,,"Date:","25 Feb 2016 20:28:26 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
17.905,0.410,81.624,0.031,0.000,0.030,747.294,26088.870,306470912.0,92463104.0,88911872.0,12127141888.0
4.127,0.042,95.832,0.0,0.0,0.0,0.0,0.0,338038784.0,92463104.0,88911872.0,12095574016.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,373751808.0,92463104.0,88911872.0,12059860992.0


"Host:","compute-431-4.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.A.x.csv",,,,"Date:","25 Feb 2016 20:28:30 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
17.905,0.410,81.624,0.031,0.000,0.030,747.293,26088.837,307113984.0,92463104.0,88911872.0,12126498816.0
4.167,0.042,95.792,0.0,0.0,0.0,0.0,0.0,338673664.0,92463104.0,88911872.0,12094939136.0
4.168,0.042,95.665,0.125,0.0,0.0,0.0,16384.0,374259712.0,92471296.0,88903680.0,12059353088.0


"Host:","compute-431-4.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.A.x.csv",,,,"Date:","25 Feb 2016 20:28:34 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
17.905,0.410,81.624,0.031,0.000,0.030,747.292,26088.809,306851840.0,92471296.0,88911872.0,12126752768.0
4.130,0.042,95.828,0.0,0.0,0.0,0.0,0.0,338673664.0,92471296.0,88911872.0,12094930944.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,374505472.0,92471296.0,88911872.0,12059099136.0
