"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-431-9.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.A.x.csv",,,,"Date:","26 Feb 2016 14:36:43 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
24.051,1.753,74.165,0.028,0.000,0.003,11444.226,493515.181,1012736000.0,368832512.0,8424062976.0,40935362560.0
4.165,0.042,95.793,0.0,0.0,0.0,0.0,0.0,1012535296.0,368832512.0,8424194048.0,40935432192.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,1012731904.0,368832512.0,8424402944.0,40935026688.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1012408320.0,368832512.0,8424427520.0,40935325696.0
4.168,0.083,95.748,0.0,0.0,0.0,0.0,0.0,1012281344.0,368832512.0,8424427520.0,40935452672.0
4.168,0.083,95.748,0.0,0.0,0.0,0.0,0.0,1012285440.0,368832512.0,8424427520.0,40935448576.0


"Host:","compute-431-9.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.A.x.csv",,,,"Date:","26 Feb 2016 14:36:51 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
24.051,1.753,74.165,0.028,0.000,0.003,11444.222,493515.030,1011974144.0,368832512.0,8424431616.0,40935755776.0
4.165,0.042,95.793,0.0,0.0,0.0,0.0,0.0,1011781632.0,368832512.0,8424431616.0,40935948288.0
4.210,0.125,95.665,0.0,0.0,0.0,0.0,0.0,1012154368.0,368832512.0,8424431616.0,40935575552.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1012162560.0,368832512.0,8424431616.0,40935567360.0
4.174,0.042,95.785,0.0,0.0,0.0,0.0,0.0,1012154368.0,368832512.0,8424431616.0,40935575552.0
4.167,0.042,95.792,0.0,0.0,0.0,0.0,0.0,1011634176.0,368832512.0,8424431616.0,40936095744.0
4.172,0.042,95.661,0.125,0.0,0.0,0.0,12288.0,1011380224.0,368832512.0,8424431616.0,40936349696.0


"Host:","compute-431-9.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.A.x.csv",,,,"Date:","26 Feb 2016 14:36:59 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
24.051,1.753,74.165,0.028,0.000,0.003,11444.218,493514.870,1011040256.0,368832512.0,8424431616.0,40936689664.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1010634752.0,368832512.0,8424431616.0,40937095168.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1011150848.0,368832512.0,8424431616.0,40936579072.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1010921472.0,368832512.0,8424431616.0,40936808448.0
4.210,0.042,95.748,0.0,0.0,0.0,0.0,0.0,1010794496.0,368832512.0,8424431616.0,40936935424.0
4.165,0.083,95.752,0.0,0.0,0.0,0.0,0.0,1010548736.0,368832512.0,8424435712.0,40937177088.0
4.174,0.0,95.701,0.125,0.0,0.0,0.0,12288.0,1010421760.0,368832512.0,8424435712.0,40937304064.0


"Host:","compute-431-9.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.A.x.csv",,,,"Date:","26 Feb 2016 14:37:07 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
24.051,1.753,74.165,0.028,0.000,0.003,11444.215,493514.711,1009905664.0,368832512.0,8424435712.0,40937820160.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,1009778688.0,368832512.0,8424435712.0,40937947136.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1010040832.0,368832512.0,8424435712.0,40937684992.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1010040832.0,368832512.0,8424435712.0,40937684992.0
4.174,0.042,95.785,0.0,0.0,0.0,0.0,0.0,1009917952.0,368832512.0,8424435712.0,40937807872.0
4.168,0.0,95.832,0.0,0.0,0.0,0.0,0.0,1009909760.0,368832512.0,8424435712.0,40937816064.0
4.168,0.083,95.581,0.167,0.0,0.0,0.0,12288.0,1009782784.0,368832512.0,8424435712.0,40937943040.0


"Host:","compute-431-9.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.A.x.csv",,,,"Date:","26 Feb 2016 14:37:15 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
24.051,1.753,74.165,0.028,0.000,0.003,11444.211,493514.558,1009537024.0,368832512.0,8424435712.0,40938188800.0
4.207,0.042,95.752,0.0,0.0,0.0,0.0,0.0,1009520640.0,368832512.0,8424435712.0,40938205184.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1009897472.0,368832512.0,8424439808.0,40937824256.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1009905664.0,368832512.0,8424439808.0,40937816064.0
4.170,0.083,95.621,0.125,0.0,0.0,0.0,65536.0,1009905664.0,368832512.0,8424439808.0,40937816064.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1009840128.0,368832512.0,8424439808.0,40937881600.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1009582080.0,368832512.0,8424443904.0,40938135552.0
