"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-431-6.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","26 Feb 2016 17:32:18 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
0.449,0.050,99.484,0.016,0.000,0.000,27635.859,14773.749,711847936.0,98390016.0,494018560.0,49436737536.0
4.165,0.042,95.793,0.0,0.0,0.0,0.0,0.0,711954432.0,98390016.0,494157824.0,49436491776.0
4.170,0.0,95.830,0.0,0.0,0.0,0.0,0.0,712077312.0,98390016.0,494161920.0,49436364800.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,712077312.0,98390016.0,494161920.0,49436364800.0
4.170,0.0,95.830,0.0,0.0,0.0,0.0,0.0,711954432.0,98390016.0,494161920.0,49436487680.0
4.167,0.042,95.792,0.0,0.0,0.0,0.0,0.0,711954432.0,98390016.0,494161920.0,49436487680.0
4.170,0.042,95.705,0.083,0.0,0.0,0.0,16384.0,711954432.0,98398208.0,494153728.0,49436487680.0
4.208,0.0,95.792,0.0,0.0,0.0,0.0,0.0,711954432.0,98398208.0,494153728.0,49436487680.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,711692288.0,98398208.0,494161920.0,49436741632.0


"Host:","compute-431-6.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","26 Feb 2016 17:32:29 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
0.451,0.050,99.483,0.016,0.000,0.000,27621.097,14766.675,710811648.0,98398208.0,494161920.0,49437622272.0
4.165,0.042,95.793,0.0,0.0,0.0,0.0,0.0,711045120.0,98398208.0,494161920.0,49437388800.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,711434240.0,98398208.0,494161920.0,49436999680.0
4.168,0.083,95.748,0.0,0.0,0.0,0.0,0.0,711434240.0,98398208.0,494161920.0,49436999680.0
4.170,0.0,95.830,0.0,0.0,0.0,0.0,0.0,711426048.0,98398208.0,494161920.0,49437007872.0
4.167,0.042,95.792,0.0,0.0,0.0,0.0,0.0,711417856.0,98398208.0,494161920.0,49437016064.0
4.172,0.0,95.745,0.083,0.0,0.0,0.0,16384.0,711417856.0,98406400.0,494153728.0,49437016064.0
4.167,0.083,95.750,0.0,0.0,0.0,0.0,0.0,711417856.0,98406400.0,494153728.0,49437016064.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,711208960.0,98406400.0,494161920.0,49437216768.0


"Host:","compute-431-6.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","26 Feb 2016 17:32:40 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
0.452,0.050,99.481,0.016,0.000,0.000,27606.379,14760.031,711606272.0,98406400.0,494161920.0,49436819456.0
4.165,0.042,95.793,0.0,0.0,0.0,0.0,0.0,711606272.0,98406400.0,494161920.0,49436819456.0
4.167,0.042,95.792,0.0,0.0,0.0,0.0,0.0,711606272.0,98406400.0,494161920.0,49436819456.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,711471104.0,98406400.0,494161920.0,49436954624.0
4.167,0.042,95.792,0.0,0.0,0.0,0.0,0.0,711471104.0,98406400.0,494161920.0,49436954624.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,711663616.0,98406400.0,494161920.0,49436762112.0
4.168,0.042,95.707,0.083,0.0,0.0,0.0,16384.0,711536640.0,98414592.0,494153728.0,49436889088.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,711331840.0,98414592.0,494161920.0,49437085696.0
4.168,0.0,95.832,0.0,0.0,0.0,0.0,0.0,711331840.0,98414592.0,494161920.0,49437085696.0


"Host:","compute-431-6.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","26 Feb 2016 17:32:51 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
0.454,0.050,99.480,0.016,0.000,0.000,27591.676,14752.986,714006528.0,98414592.0,494161920.0,49434411008.0
4.165,0.0,95.835,0.0,0.0,0.0,0.0,0.0,713998336.0,98414592.0,494161920.0,49434419200.0
