"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-431-6.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","26 Feb 2016 17:48:27 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
0.613,0.049,99.322,0.016,0.000,0.000,26362.036,14126.316,714088448.0,98660352.0,495714304.0,49432530944.0
4.165,0.042,95.793,0.0,0.0,0.0,0.0,0.0,754159616.0,98660352.0,495751168.0,49392422912.0
4.128,0.042,95.746,0.083,0.0,0.0,0.0,16384.0,794132480.0,98668544.0,495742976.0,49352450048.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,833978368.0,98668544.0,495742976.0,49312604160.0
4.043,0.167,95.790,0.0,0.0,0.0,0.0,0.0,988966912.0,98668544.0,495751168.0,49157607424.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,988966912.0,98668544.0,495751168.0,49157607424.0
4.167,0.042,95.792,0.0,0.0,0.0,0.0,0.0,988966912.0,98668544.0,495751168.0,49157607424.0


"Host:","compute-431-6.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","26 Feb 2016 17:48:36 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
0.614,0.049,99.320,0.016,0.000,0.000,26350.748,14121.047,712826880.0,98668544.0,495755264.0,49433743360.0
4.163,0.083,95.754,0.0,0.0,0.0,0.0,0.0,752582656.0,98668544.0,495755264.0,49393987584.0
4.130,0.042,95.828,0.0,0.0,0.0,0.0,0.0,792555520.0,98668544.0,495755264.0,49354014720.0
4.167,0.083,95.750,0.0,0.0,0.0,0.0,0.0,832786432.0,98668544.0,495755264.0,49313783808.0
4.087,0.125,95.788,0.0,0.0,0.0,0.0,8192.0,987910144.0,98668544.0,495755264.0,49158660096.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,987774976.0,98668544.0,495755264.0,49158795264.0
4.168,0.042,95.707,0.083,0.0,0.0,0.0,12288.0,987774976.0,98676736.0,495747072.0,49158795264.0


"Host:","compute-431-6.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","26 Feb 2016 17:48:45 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
0.615,0.049,99.319,0.016,0.000,0.000,26339.431,14115.956,711884800.0,98676736.0,495755264.0,49434677248.0
4.163,0.042,95.795,0.0,0.0,0.0,0.0,0.0,751984640.0,98676736.0,495755264.0,49394577408.0
4.127,0.083,95.790,0.0,0.0,0.0,0.0,0.0,792203264.0,98676736.0,495755264.0,49354358784.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,832049152.0,98676736.0,495755264.0,49314512896.0
4.087,0.083,95.830,0.0,0.0,0.0,0.0,0.0,987471872.0,98676736.0,495755264.0,49159090176.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,987471872.0,98676736.0,495755264.0,49159090176.0
4.208,0.042,95.625,0.125,0.0,0.0,0.0,28672.0,987463680.0,98684928.0,495755264.0,49159090176.0


"Host:","compute-431-6.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","26 Feb 2016 17:48:54 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
0.616,0.049,99.318,0.016,0.000,0.000,26328.161,14111.280,713003008.0,98684928.0,495755264.0,49433550848.0
4.165,0.042,95.793,0.0,0.0,0.0,0.0,0.0,752857088.0,98684928.0,495755264.0,49393696768.0
4.128,0.083,95.788,0.0,0.0,0.0,0.0,0.0,792702976.0,98684928.0,495755264.0,49353850880.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,832667648.0,98684928.0,495755264.0,49313886208.0
4.085,0.167,95.748,0.0,0.0,0.0,0.0,0.0,988045312.0,98684928.0,495755264.0,49158508544.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,987897856.0,98684928.0,495755264.0,49158656000.0
4.168,0.042,95.748,0.042,0.0,0.0,0.0,16384.0,987901952.0,98693120.0,495751168.0,49158647808.0


"Host:","compute-431-6.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","26 Feb 2016 17:49:03 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
0.617,0.049,99.317,0.016,0.000,0.000,26316.877,14106.010,712654848.0,98693120.0,495755264.0,49433890816.0
4.163,0.042,95.795,0.0,0.0,0.0,0.0,0.0,752496640.0,98693120.0,495759360.0,49394044928.0
4.127,0.083,95.790,0.0,0.0,0.0,0.0,0.0,792604672.0,98693120.0,495759360.0,49353936896.0
4.168,0.042,95.707,0.083,0.0,0.0,0.0,20480.0,832569344.0,98701312.0,495759360.0,49313964032.0
4.087,0.083,95.830,0.0,0.0,0.0,0.0,0.0,987820032.0,98701312.0,495759360.0,49158713344.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,987820032.0,98701312.0,495759360.0,49158713344.0
4.170,0.0,95.830,0.0,0.0,0.0,0.0,0.0,987688960.0,98701312.0,495759360.0,49158844416.0
