"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-641-9.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.C.x.csv",,,,"Date:","25 Feb 2016 16:16:53 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
62.434,3.137,34.303,0.118,0.000,0.008,27209.638,1130460.286,912986112.0,70656000.0,143204352.0,66531778560.0
3.127,0.063,96.811,0.0,0.0,0.0,0.0,0.0,913108992.0,70656000.0,143208448.0,66531651584.0
3.163,0.094,96.743,0.0,0.0,0.0,0.0,0.0,913231872.0,70656000.0,143212544.0,66531524608.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,913231872.0,70656000.0,143212544.0,66531524608.0
3.133,0.031,96.836,0.0,0.0,0.0,0.0,0.0,913100800.0,70656000.0,143212544.0,66531655680.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,913092608.0,70660096.0,143208448.0,66531663872.0
3.132,0.063,96.210,0.595,0.0,0.0,0.0,16384.0,913084416.0,70664192.0,143212544.0,66531663872.0
3.129,0.031,96.840,0.0,0.0,0.0,0.0,0.0,913084416.0,70664192.0,143212544.0,66531663872.0
3.162,0.063,96.775,0.0,0.0,0.0,0.0,0.0,912957440.0,70664192.0,143212544.0,66531790848.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,912957440.0,70664192.0,143212544.0,66531790848.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,912883712.0,70664192.0,143212544.0,66531864576.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,912891904.0,70664192.0,143212544.0,66531856384.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,912859136.0,70664192.0,143212544.0,66531889152.0
3.160,0.031,96.809,0.0,0.0,0.0,0.0,0.0,912859136.0,70664192.0,143212544.0,66531889152.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,912859136.0,70664192.0,143212544.0,66531889152.0
3.129,0.063,96.777,0.0,0.0,0.031,0.0,0.0,912859136.0,70664192.0,143212544.0,66531889152.0
3.130,0.125,96.745,0.0,0.0,0.0,0.0,0.0,914042880.0,70664192.0,143212544.0,66530705408.0
3.159,0.063,96.778,0.0,0.0,0.0,0.0,0.0,913915904.0,70664192.0,143212544.0,66530832384.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,914034688.0,70664192.0,143212544.0,66530713600.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,913907712.0,70664192.0,143212544.0,66530840576.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,913903616.0,70664192.0,143212544.0,66530844672.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,913903616.0,70664192.0,143212544.0,66530844672.0
3.133,0.031,96.836,0.0,0.0,0.0,0.0,0.0,913776640.0,70664192.0,143212544.0,66530971648.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,913514496.0,70664192.0,143212544.0,66531233792.0
3.162,0.063,96.775,0.0,0.0,0.0,0.0,0.0,913387520.0,70664192.0,143212544.0,66531360768.0
3.134,0.031,96.835,0.0,0.0,0.0,0.0,0.0,913260544.0,70664192.0,143212544.0,66531487744.0
3.132,0.063,96.806,0.0,0.0,0.0,0.0,0.0,913252352.0,70664192.0,143212544.0,66531495936.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,913252352.0,70664192.0,143212544.0,66531495936.0
3.133,0.031,96.836,0.0,0.0,0.0,0.0,0.0,913252352.0,70664192.0,143212544.0,66531495936.0
3.162,0.063,96.775,0.0,0.0,0.0,0.0,0.0,913080320.0,70664192.0,143212544.0,66531667968.0
3.132,0.063,96.806,0.0,0.0,0.0,0.0,8192.0,912953344.0,70664192.0,143212544.0,66531794944.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,912953344.0,70664192.0,143212544.0,66531794944.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,912961536.0,70664192.0,143212544.0,66531786752.0
3.133,0.063,96.805,0.0,0.0,0.0,0.0,0.0,912961536.0,70664192.0,143212544.0,66531786752.0
3.162,0.063,96.775,0.0,0.0,0.0,0.0,0.0,912961536.0,70664192.0,143212544.0,66531786752.0
3.132,0.063,96.806,0.0,0.0,0.0,0.0,0.0,912932864.0,70664192.0,143212544.0,66531815424.0
3.132,0.063,96.806,0.0,0.0,0.0,0.0,0.0,912805888.0,70664192.0,143212544.0,66531942400.0
3.132,0.063,96.806,0.0,0.0,0.0,0.0,0.0,912805888.0,70664192.0,143212544.0,66531942400.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,912805888.0,70664192.0,143212544.0,66531942400.0
