"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-431-10.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.C.16.csv",,,,"Date:","03 Mar 2016 12:40:21 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
21.110,3.559,74.977,0.343,0.000,0.011,980813.321,1262549.202,778899456.0,485421056.0,148721664.0,45091717120.0
50.021,10.847,39.049,0.0,0.0,0.083,0.0,0.0,840855552.0,485421056.0,158420992.0,45020061696.0
66.694,4.168,29.137,0.0,0.0,0.0,0.0,0.0,841408512.0,485421056.0,158883840.0,45019045888.0
64.027,4.210,31.763,0.0,0.0,0.0,0.0,0.0,841527296.0,485421056.0,159272960.0,45018537984.0
65.027,4.168,30.805,0.0,0.0,0.0,0.0,0.0,840384512.0,485421056.0,159272960.0,45019680768.0
62.500,4.208,33.292,0.0,0.0,0.0,0.0,0.0,839573504.0,485421056.0,159272960.0,45020491776.0
64.402,4.210,30.971,0.417,0.0,0.0,0.0,188416.0,838754304.0,485433344.0,159268864.0,45021302784.0
63.208,4.167,32.625,0.0,0.0,0.0,0.0,0.0,837525504.0,485433344.0,159272960.0,45022527488.0
65.471,4.170,30.359,0.0,0.0,0.0,0.0,0.0,836763648.0,485433344.0,159272960.0,45023289344.0
66.708,4.172,29.120,0.0,0.0,0.0,0.0,53248.0,835674112.0,485433344.0,159272960.0,45024378880.0
66.694,4.210,29.095,0.0,0.0,0.0,0.0,0.0,834760704.0,485433344.0,159272960.0,45025292288.0
66.694,4.168,29.137,0.0,0.0,0.0,0.0,0.0,833982464.0,485433344.0,159272960.0,45026070528.0
66.708,4.167,29.125,0.0,0.0,0.0,0.0,0.0,833601536.0,485433344.0,159272960.0,45026451456.0
66.694,4.168,29.137,0.0,0.0,0.0,0.0,0.0,832655360.0,485433344.0,159272960.0,45027397632.0
66.681,4.212,29.108,0.0,0.0,0.0,0.0,0.0,831627264.0,485433344.0,159272960.0,45028425728.0
66.694,4.168,29.137,0.0,0.0,0.0,0.0,0.0,831430656.0,485433344.0,159272960.0,45028622336.0
