"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-431-8.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","25 Feb 2016 18:42:38 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
25.113,1.776,73.097,0.012,0.000,0.003,7358.021,218235.872,978710528.0,95571968.0,2994630656.0,46672080896.0
4.165,0.042,95.793,0.0,0.0,0.0,0.0,0.0,1012776960.0,95571968.0,2994634752.0,46638010368.0
4.168,0.083,95.623,0.125,0.0,0.0,0.0,16384.0,1046327296.0,95580160.0,2994630656.0,46604455936.0
4.130,0.042,95.828,0.0,0.0,0.0,0.0,0.0,1079877632.0,95580160.0,2994634752.0,46570901504.0
4.128,0.083,95.788,0.0,0.0,0.0,0.0,0.0,1165971456.0,95580160.0,2994634752.0,46484807680.0
4.127,0.083,95.790,0.0,0.0,0.0,0.0,0.0,1253605376.0,95580160.0,2994634752.0,46397173760.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1253478400.0,95580160.0,2994634752.0,46397300736.0
4.210,0.042,95.748,0.0,0.0,0.0,0.0,0.0,1253351424.0,95580160.0,2994634752.0,46397427712.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1253212160.0,95580160.0,2994634752.0,46397566976.0


"Host:","compute-431-8.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","25 Feb 2016 18:42:49 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
25.113,1.776,73.097,0.012,0.000,0.003,7358.018,218235.778,984645632.0,95580160.0,2994638848.0,46666129408.0
4.167,0.083,95.750,0.0,0.0,0.0,0.0,0.0,1018191872.0,95580160.0,2994638848.0,46632583168.0
4.132,0.042,95.826,0.0,0.0,0.0,0.0,0.0,1051619328.0,95580160.0,2994638848.0,46599155712.0
4.174,0.083,95.743,0.0,0.0,0.0,0.0,0.0,1085181952.0,95580160.0,2994638848.0,46565593088.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1116758016.0,95580160.0,2994638848.0,46534017024.0
4.088,0.125,95.786,0.0,0.0,0.0,0.0,0.0,1259171840.0,95580160.0,2994638848.0,46391603200.0
