"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-641-12.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.A.x.csv",,,,"Date:","26 Feb 2016 14:36:43 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
49.742,7.700,42.487,0.065,0.000,0.005,265.897,18323.986,924991488.0,96391168.0,91234304.0,66546008064.0
3.157,0.094,96.718,0.0,0.0,0.031,0.0,0.0,925237248.0,96391168.0,91242496.0,66545754112.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,924852224.0,96391168.0,91373568.0,66546008064.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,924651520.0,96391168.0,91381760.0,66546200576.0
3.129,0.063,96.777,0.0,0.0,0.031,0.0,0.0,924524544.0,96391168.0,91381760.0,66546327552.0
3.160,0.125,96.715,0.0,0.0,0.0,0.0,0.0,924532736.0,96391168.0,91381760.0,66546319360.0


"Host:","compute-641-12.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.A.x.csv",,,,"Date:","26 Feb 2016 14:36:50 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
49.742,7.700,42.487,0.065,0.000,0.005,265.896,18323.983,923910144.0,96403456.0,91373568.0,66546937856.0
3.156,0.062,96.781,0.0,0.0,0.0,0.0,0.0,924131328.0,96403456.0,91385856.0,66546704384.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,924266496.0,96403456.0,91385856.0,66546569216.0
3.129,0.063,96.777,0.0,0.0,0.031,0.0,0.0,924131328.0,96403456.0,91385856.0,66546704384.0
3.130,0.094,96.776,0.0,0.0,0.0,0.0,0.0,924114944.0,96403456.0,91385856.0,66546720768.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,49152.0,923860992.0,96403456.0,91385856.0,66546974720.0


"Host:","compute-641-12.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.A.x.csv",,,,"Date:","26 Feb 2016 14:36:57 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
49.741,7.700,42.487,0.065,0.000,0.005,265.896,18323.972,922681344.0,96407552.0,91385856.0,66548150272.0
3.126,0.094,96.780,0.0,0.0,0.0,0.0,0.0,922611712.0,96407552.0,91385856.0,66548219904.0
3.159,0.063,96.778,0.0,0.0,0.0,0.0,0.0,923156480.0,96407552.0,91385856.0,66547675136.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,923144192.0,96407552.0,91389952.0,66547683328.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,923017216.0,96407552.0,91389952.0,66547810304.0
3.160,0.063,96.746,0.031,0.0,0.0,0.0,0.0,922509312.0,96407552.0,91389952.0,66548318208.0


"Host:","compute-641-12.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.A.x.csv",,,,"Date:","26 Feb 2016 14:37:05 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
49.741,7.700,42.488,0.065,0.000,0.005,265.896,18323.952,921632768.0,96411648.0,91389952.0,66549190656.0
3.127,0.063,96.811,0.0,0.0,0.0,0.0,0.0,921780224.0,96411648.0,91389952.0,66549043200.0
3.159,0.094,96.747,0.0,0.0,0.0,0.0,0.0,922550272.0,96411648.0,91389952.0,66548273152.0
3.129,0.063,96.777,0.0,0.0,0.031,0.0,0.0,922685440.0,96411648.0,91389952.0,66548137984.0
3.132,0.063,96.806,0.0,0.0,0.0,0.0,0.0,922685440.0,96411648.0,91389952.0,66548137984.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,922693632.0,96411648.0,91389952.0,66548129792.0


"Host:","compute-641-12.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.A.x.csv",,,,"Date:","26 Feb 2016 14:37:12 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
49.741,7.700,42.488,0.065,0.000,0.005,265.895,18323.932,922546176.0,96415744.0,91389952.0,66548273152.0
3.156,0.094,96.750,0.0,0.0,0.0,0.0,0.0,922669056.0,96415744.0,91389952.0,66548150272.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,0.0,922796032.0,96415744.0,91389952.0,66548023296.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,24576.0,922796032.0,96415744.0,91389952.0,66548023296.0
3.129,0.031,96.809,0.0,0.0,0.031,0.0,0.0,922796032.0,96415744.0,91389952.0,66548023296.0
3.158,0.125,96.717,0.0,0.0,0.0,0.0,0.0,922791936.0,96415744.0,91394048.0,66548023296.0
