"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-641-12.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","26 Feb 2016 01:44:57 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
50.113,7.758,42.058,0.066,0.000,0.006,267.885,18456.627,876453888.0,91090944.0,101273600.0,66589806592.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,877199360.0,91090944.0,101281792.0,66589052928.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,877195264.0,91090944.0,101302272.0,66589036544.0
3.158,0.063,96.779,0.0,0.0,0.0,0.0,0.0,877203456.0,91090944.0,101302272.0,66589028352.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,877199360.0,91090944.0,101302272.0,66589032448.0
3.158,0.063,96.779,0.0,0.0,0.0,0.0,0.0,876945408.0,91090944.0,101302272.0,66589286400.0
3.128,0.063,96.215,0.594,0.0,0.0,0.0,20480.0,876900352.0,91090944.0,101302272.0,66589331456.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,876773376.0,91090944.0,101302272.0,66589458432.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,877158400.0,91090944.0,101302272.0,66589073408.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,877158400.0,91090944.0,101302272.0,66589073408.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,877015040.0,91090944.0,101302272.0,66589216768.0
3.158,0.063,96.779,0.0,0.0,0.0,0.0,0.0,876888064.0,91090944.0,101302272.0,66589343744.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,876888064.0,91090944.0,101302272.0,66589343744.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,876867584.0,91090944.0,101302272.0,66589364224.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,876851200.0,91090944.0,101302272.0,66589380608.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,876851200.0,91090944.0,101302272.0,66589380608.0
3.159,0.063,96.778,0.0,0.0,0.0,0.0,0.0,876851200.0,91090944.0,101302272.0,66589380608.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,876724224.0,91090944.0,101302272.0,66589507584.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,876716032.0,91090944.0,101302272.0,66589515776.0


"Host:","compute-641-12.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","26 Feb 2016 01:45:17 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
50.113,7.758,42.058,0.066,0.000,0.006,267.884,18456.569,880963584.0,91090944.0,101306368.0,66585264128.0
6.252,0.063,93.686,0.0,0.0,0.0,0.0,0.0,880844800.0,91090944.0,101306368.0,66585382912.0
6.256,0.063,93.682,0.0,0.0,0.0,0.0,0.0,881123328.0,91090944.0,101306368.0,66585104384.0
6.254,0.031,93.715,0.0,0.0,0.0,0.0,0.0,881123328.0,91090944.0,101306368.0,66585104384.0
6.252,0.063,93.686,0.0,0.0,0.0,0.0,0.0,881115136.0,91090944.0,101306368.0,66585112576.0
