"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-641-12.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.C.x.csv",,,,"Date:","26 Feb 2016 16:11:15 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
49.699,7.693,42.537,0.065,0.000,0.005,265.652,18307.810,877658112.0,96968704.0,95744000.0,66588254208.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,894414848.0,96968704.0,95764480.0,66571476992.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,0.0,910815232.0,96968704.0,95768576.0,66555072512.0
3.132,0.157,96.712,0.0,0.0,0.0,0.0,0.0,929935360.0,96968704.0,95768576.0,66535952384.0
3.132,0.063,96.806,0.0,0.0,0.0,0.0,0.0,946614272.0,96968704.0,95768576.0,66519273472.0
3.101,0.063,96.837,0.0,0.0,0.0,0.0,0.0,963248128.0,96968704.0,95768576.0,66502639616.0
3.132,0.063,96.210,0.595,0.0,0.0,0.0,16384.0,979906560.0,96972800.0,95764480.0,66485981184.0
3.131,0.094,96.775,0.0,0.0,0.0,0.0,0.0,998907904.0,96972800.0,95764480.0,66466979840.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1015554048.0,96972800.0,95768576.0,66450329600.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,1032331264.0,96972800.0,95768576.0,66433552384.0
3.100,0.063,96.838,0.0,0.0,0.0,0.0,0.0,1048989696.0,96972800.0,95768576.0,66416893952.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1067839488.0,96972800.0,95768576.0,66398044160.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,1084592128.0,96972800.0,95768576.0,66381291520.0
3.100,0.063,96.838,0.0,0.0,0.0,0.0,0.0,1101369344.0,96972800.0,95768576.0,66364514304.0
3.128,0.063,96.778,0.0,0.0,0.031,0.0,0.0,1118011392.0,96972800.0,95768576.0,66347872256.0
3.130,0.063,96.213,0.595,0.0,0.0,0.0,12288.0,1136881664.0,96972800.0,95768576.0,66329001984.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,1153531904.0,96972800.0,95768576.0,66312351744.0
3.099,0.094,96.808,0.0,0.0,0.0,0.0,0.0,1170317312.0,96972800.0,95768576.0,66295566336.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1187094528.0,96972800.0,95768576.0,66278789120.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1206095872.0,96972800.0,95768576.0,66259787776.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,0.0,1222873088.0,96972800.0,95768576.0,66243010560.0
3.100,0.094,96.807,0.0,0.0,0.0,0.0,0.0,1239523328.0,96972800.0,95768576.0,66226360320.0
3.160,0.063,96.777,0.0,0.0,0.0,0.0,0.0,1258414080.0,96972800.0,95768576.0,66207469568.0
3.102,0.094,96.805,0.0,0.0,0.0,0.0,0.0,1275191296.0,96972800.0,95768576.0,66190692352.0
3.132,0.063,96.806,0.0,0.0,0.0,0.0,0.0,1291968512.0,96972800.0,95768576.0,66173915136.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,1308745728.0,96972800.0,95768576.0,66157137920.0
3.102,0.063,96.835,0.0,0.0,0.0,0.0,0.0,1327747072.0,96972800.0,95768576.0,66138136576.0
3.132,0.063,96.806,0.0,0.0,0.0,0.0,0.0,1344475136.0,96972800.0,95768576.0,66121408512.0
3.132,0.063,96.806,0.0,0.0,0.0,0.0,0.0,1361252352.0,96972800.0,95768576.0,66104631296.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,1378029568.0,96972800.0,95768576.0,66087854080.0
3.102,0.063,96.835,0.0,0.0,0.0,0.0,0.0,1397030912.0,96972800.0,95768576.0,66068852736.0
3.132,0.063,96.806,0.0,0.0,0.0,0.0,0.0,1411710976.0,96972800.0,95768576.0,66054172672.0
2.726,0.439,96.836,0.0,0.0,0.0,0.0,0.0,1949581312.0,96972800.0,95768576.0,65516302336.0
3.131,0.094,96.775,0.0,0.0,0.0,0.0,0.0,1949581312.0,96972800.0,95768576.0,65516302336.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,1983332352.0,96972800.0,95768576.0,65482551296.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,1983332352.0,96972800.0,95768576.0,65482551296.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1983332352.0,96972800.0,95768576.0,65482551296.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1983340544.0,96972800.0,95768576.0,65482543104.0
3.132,0.031,96.837,0.0,0.0,0.0,0.0,0.0,1983340544.0,96972800.0,95768576.0,65482543104.0
3.163,0.031,96.806,0.0,0.0,0.0,0.0,0.0,1983340544.0,96972800.0,95768576.0,65482543104.0
3.133,0.031,96.836,0.0,0.0,0.0,0.0,8192.0,1983340544.0,96972800.0,95768576.0,65482543104.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,1983340544.0,96972800.0,95768576.0,65482543104.0
3.133,0.063,96.805,0.0,0.0,0.0,0.0,0.0,1983336448.0,96972800.0,95772672.0,65482543104.0
3.162,0.063,96.775,0.0,0.0,0.0,0.0,0.0,1983336448.0,96972800.0,95772672.0,65482543104.0
3.132,0.063,96.806,0.0,0.0,0.0,0.0,0.0,1983336448.0,96972800.0,95772672.0,65482543104.0
3.133,0.031,96.836,0.0,0.0,0.0,0.0,0.0,1983336448.0,96972800.0,95772672.0,65482543104.0
3.133,0.063,96.805,0.0,0.0,0.0,0.0,0.0,1983336448.0,96972800.0,95772672.0,65482543104.0
3.133,0.031,96.836,0.0,0.0,0.0,0.0,0.0,1983336448.0,96972800.0,95772672.0,65482543104.0
3.162,0.094,96.744,0.0,0.0,0.0,0.0,0.0,1983336448.0,96972800.0,95772672.0,65482543104.0
3.134,0.031,96.835,0.0,0.0,0.0,0.0,0.0,1983336448.0,96972800.0,95772672.0,65482543104.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,1983344640.0,96972800.0,95772672.0,65482534912.0
3.132,0.063,96.806,0.0,0.0,0.0,0.0,0.0,1983344640.0,96972800.0,95772672.0,65482534912.0
3.132,0.031,96.837,0.0,0.0,0.0,0.0,0.0,1983320064.0,96972800.0,95772672.0,65482559488.0
3.132,0.063,96.806,0.0,0.0,0.0,0.0,0.0,1983320064.0,96972800.0,95772672.0,65482559488.0
3.163,0.031,96.806,0.0,0.0,0.0,0.0,0.0,1983320064.0,96972800.0,95772672.0,65482559488.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,1983320064.0,96972800.0,95772672.0,65482559488.0
3.132,0.031,96.837,0.0,0.0,0.0,0.0,0.0,1983320064.0,96972800.0,95772672.0,65482559488.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1983328256.0,96972800.0,95772672.0,65482551296.0
3.132,0.031,96.837,0.0,0.0,0.0,0.0,0.0,1983336448.0,96972800.0,95772672.0,65482543104.0
3.159,0.063,96.778,0.0,0.0,0.0,0.0,0.0,1983336448.0,96972800.0,95772672.0,65482543104.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,1983336448.0,96972800.0,95772672.0,65482543104.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,1983336448.0,96972800.0,95772672.0,65482543104.0
3.132,0.063,96.806,0.0,0.0,0.0,0.0,0.0,1983336448.0,96972800.0,95772672.0,65482543104.0
3.161,0.063,96.776,0.0,0.0,0.0,0.0,0.0,1983336448.0,96972800.0,95772672.0,65482543104.0
3.132,0.063,96.806,0.0,0.0,0.0,0.0,0.0,1983344640.0,96972800.0,95772672.0,65482534912.0
3.130,0.094,96.776,0.0,0.0,0.0,0.0,0.0,1983344640.0,96972800.0,95772672.0,65482534912.0
3.133,0.063,96.805,0.0,0.0,0.0,0.0,0.0,1983352832.0,96972800.0,95772672.0,65482526720.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,1983344640.0,96972800.0,95772672.0,65482534912.0
3.162,0.063,96.775,0.0,0.0,0.0,0.0,0.0,1983344640.0,96972800.0,95772672.0,65482534912.0
3.132,0.063,96.680,0.125,0.0,0.0,0.0,0.0,1983344640.0,96972800.0,95772672.0,65482534912.0


"Host:","compute-641-12.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.C.x.csv",,,,"Date:","26 Feb 2016 16:12:27 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
49.698,7.693,42.538,0.065,0.000,0.005,265.649,18307.605,870129664.0,96972800.0,95776768.0,66595745792.0
3.125,0.062,96.812,0.0,0.0,0.0,0.0,0.0,887152640.0,96972800.0,95776768.0,66578722816.0
3.126,0.094,96.780,0.0,0.0,0.0,0.0,0.0,903806976.0,96972800.0,95776768.0,66562068480.0
3.129,0.063,96.214,0.594,0.0,0.0,0.0,20480.0,922800128.0,96980992.0,95776768.0,66543067136.0
3.128,0.031,96.841,0.0,0.0,0.0,0.0,0.0,939515904.0,96980992.0,95776768.0,66526351360.0
3.096,0.094,96.811,0.0,0.0,0.0,0.0,0.0,956301312.0,96980992.0,95776768.0,66509565952.0
3.129,0.031,96.840,0.0,0.0,0.0,0.0,0.0,973078528.0,96980992.0,95776768.0,66492788736.0
3.098,0.063,96.840,0.0,0.0,0.0,0.0,0.0,991690752.0,96980992.0,95776768.0,66474176512.0
3.126,0.094,96.780,0.0,0.0,0.0,0.0,0.0,1008467968.0,96980992.0,95776768.0,66457399296.0
