"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-431-8.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.A.x.csv",,,,"Date:","26 Feb 2016 00:50:32 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
25.096,1.775,73.113,0.012,0.000,0.003,7351.639,218056.885,1007833088.0,105103360.0,3002179584.0,46625878016.0
4.207,0.042,95.752,0.0,0.0,0.0,0.0,0.0,1007652864.0,105103360.0,3002290176.0,46625947648.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1008001024.0,105103360.0,3002601472.0,46625288192.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1008279552.0,105103360.0,3002634240.0,46624976896.0
4.212,0.0,95.788,0.0,0.0,0.0,0.0,16384.0,1008152576.0,105103360.0,3002634240.0,46625103872.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1008025600.0,105103360.0,3002634240.0,46625230848.0
4.172,0.042,95.536,0.250,0.0,0.0,0.0,102400.0,1007853568.0,105115648.0,3002621952.0,46625402880.0


"Host:","compute-431-8.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.A.x.csv",,,,"Date:","26 Feb 2016 00:50:41 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
25.096,1.775,73.113,0.012,0.000,0.003,7351.637,218056.812,1006563328.0,105115648.0,3002638336.0,46626676736.0
4.207,0.042,95.752,0.0,0.0,0.0,0.0,0.0,1006428160.0,105115648.0,3002638336.0,46626811904.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1007185920.0,105115648.0,3002642432.0,46626050048.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1007439872.0,105115648.0,3002642432.0,46625796096.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1007292416.0,105115648.0,3002642432.0,46625943552.0
4.214,0.0,95.786,0.0,0.0,0.0,0.0,0.0,1006718976.0,105115648.0,3002642432.0,46626516992.0
4.168,0.042,95.665,0.125,0.0,0.0,0.0,12288.0,1006710784.0,105119744.0,3002638336.0,46626525184.0


"Host:","compute-431-8.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.A.x.csv",,,,"Date:","26 Feb 2016 00:50:49 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
25.096,1.775,73.113,0.012,0.000,0.003,7351.634,218056.739,1006272512.0,105119744.0,3002642432.0,46626959360.0
4.167,0.042,95.792,0.0,0.0,0.0,0.0,0.0,1006391296.0,105119744.0,3002642432.0,46626840576.0
4.210,0.042,95.748,0.0,0.0,0.0,0.0,0.0,1006772224.0,105119744.0,3002642432.0,46626459648.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1006645248.0,105119744.0,3002642432.0,46626586624.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1006518272.0,105119744.0,3002642432.0,46626713600.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1006415872.0,105119744.0,3002642432.0,46626816000.0
4.172,0.0,95.703,0.125,0.0,0.0,0.0,12288.0,1006206976.0,105123840.0,3002642432.0,46627020800.0


"Host:","compute-431-8.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.A.x.csv",,,,"Date:","26 Feb 2016 00:50:58 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
25.096,1.775,73.113,0.012,0.000,0.003,7351.632,218056.668,1005375488.0,105123840.0,3002646528.0,46627848192.0
4.168,0.0,95.832,0.0,0.0,0.0,0.0,0.0,1005502464.0,105123840.0,3002646528.0,46627721216.0
4.212,0.042,95.746,0.0,0.0,0.0,0.0,0.0,1005756416.0,105123840.0,3002646528.0,46627467264.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1005875200.0,105123840.0,3002646528.0,46627348480.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1005740032.0,105123840.0,3002646528.0,46627483648.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1005686784.0,105123840.0,3002646528.0,46627536896.0
4.175,0.0,95.741,0.084,0.0,0.0,0.0,12288.0,1005559808.0,105123840.0,3002646528.0,46627663872.0


"Host:","compute-431-8.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.A.x.csv",,,,"Date:","26 Feb 2016 00:51:06 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
25.096,1.775,73.113,0.012,0.000,0.003,7351.629,218056.595,1004474368.0,105123840.0,3002646528.0,46628749312.0
4.208,0.0,95.792,0.0,0.0,0.0,0.0,0.0,1004466176.0,105123840.0,3002646528.0,46628757504.0
4.170,0.083,95.746,0.0,0.0,0.0,0.0,0.0,1005477888.0,105123840.0,3002650624.0,46627741696.0
4.212,0.042,95.746,0.0,0.0,0.0,0.0,0.0,1005469696.0,105123840.0,3002650624.0,46627749888.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,65536.0,1005469696.0,105123840.0,3002650624.0,46627749888.0
4.174,0.042,95.743,0.042,0.0,0.0,0.0,24576.0,1005334528.0,105123840.0,3002650624.0,46627885056.0
4.170,0.0,95.788,0.0,0.0,0.042,0.0,0.0,1005334528.0,105123840.0,3002650624.0,46627885056.0
