"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-431-8.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.C.x.csv",,,,"Date:","26 Feb 2016 01:10:35 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
25.095,1.775,73.114,0.012,0.000,0.003,7351.292,218046.617,987615232.0,105287680.0,3002855424.0,46645235712.0
3.835,0.333,95.832,0.0,0.0,0.0,0.0,24576.0,1472868352.0,105287680.0,3002859520.0,46159978496.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1472868352.0,105287680.0,3002859520.0,46159978496.0
4.175,0.0,95.825,0.0,0.0,0.0,0.0,0.0,1472868352.0,105287680.0,3002859520.0,46159978496.0
4.212,0.083,95.705,0.0,0.0,0.0,0.0,0.0,1472741376.0,105287680.0,3002859520.0,46160105472.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1472614400.0,105287680.0,3002859520.0,46160232448.0
4.174,0.042,95.618,0.167,0.0,0.0,0.0,16384.0,1472536576.0,105291776.0,3002855424.0,46160310272.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1472397312.0,105291776.0,3002859520.0,46160445440.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1472380928.0,105291776.0,3002859520.0,46160461824.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1472253952.0,105291776.0,3002859520.0,46160588800.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1472253952.0,105291776.0,3002859520.0,46160588800.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1472126976.0,105291776.0,3002859520.0,46160715776.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1472126976.0,105291776.0,3002859520.0,46160715776.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1472094208.0,105291776.0,3002859520.0,46160748544.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1472094208.0,105291776.0,3002859520.0,46160748544.0
4.214,0.0,95.786,0.0,0.0,0.0,0.0,0.0,1471967232.0,105291776.0,3002859520.0,46160875520.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1471967232.0,105291776.0,3002859520.0,46160875520.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1471967232.0,105291776.0,3002859520.0,46160875520.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1471967232.0,105291776.0,3002859520.0,46160875520.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1471967232.0,105291776.0,3002859520.0,46160875520.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1471967232.0,105291776.0,3002859520.0,46160875520.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1471840256.0,105291776.0,3002859520.0,46161002496.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1471840256.0,105291776.0,3002859520.0,46161002496.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1471840256.0,105291776.0,3002859520.0,46161002496.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1471840256.0,105291776.0,3002859520.0,46161002496.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1471840256.0,105291776.0,3002859520.0,46161002496.0
4.174,0.042,95.785,0.0,0.0,0.0,0.0,0.0,1471840256.0,105291776.0,3002859520.0,46161002496.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1471713280.0,105291776.0,3002859520.0,46161129472.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1471713280.0,105291776.0,3002859520.0,46161129472.0
4.175,0.0,95.825,0.0,0.0,0.0,0.0,0.0,1471713280.0,105291776.0,3002859520.0,46161129472.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1471713280.0,105291776.0,3002859520.0,46161129472.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1471721472.0,105291776.0,3002859520.0,46161121280.0
4.174,0.042,95.785,0.0,0.0,0.0,0.0,0.0,1471594496.0,105291776.0,3002859520.0,46161248256.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1471561728.0,105291776.0,3002859520.0,46161281024.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1471561728.0,105291776.0,3002859520.0,46161281024.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1471561728.0,105291776.0,3002859520.0,46161281024.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1471561728.0,105291776.0,3002859520.0,46161281024.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1471561728.0,105291776.0,3002859520.0,46161281024.0
4.170,0.0,95.788,0.0,0.0,0.042,0.0,0.0,1471561728.0,105291776.0,3002859520.0,46161281024.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1471561728.0,105291776.0,3002859520.0,46161281024.0
4.212,0.042,95.746,0.0,0.0,0.0,0.0,0.0,1471553536.0,105291776.0,3002859520.0,46161289216.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,4096.0,1471549440.0,105291776.0,3002863616.0,46161289216.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1471549440.0,105291776.0,3002863616.0,46161289216.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1471549440.0,105291776.0,3002863616.0,46161289216.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1471549440.0,105291776.0,3002863616.0,46161289216.0
4.170,0.042,95.621,0.167,0.0,0.0,0.0,12288.0,1471545344.0,105295872.0,3002863616.0,46161289216.0
4.172,0.083,95.745,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002863616.0,46156713984.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002863616.0,46156713984.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002863616.0,46156713984.0
4.172,0.083,95.745,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002863616.0,46156713984.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002863616.0,46156713984.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002863616.0,46156713984.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002863616.0,46156713984.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002863616.0,46156713984.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002863616.0,46156713984.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002863616.0,46156713984.0
4.214,0.042,95.745,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002863616.0,46156713984.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002863616.0,46156713984.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002863616.0,46156713984.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002863616.0,46156713984.0
4.174,0.042,95.785,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002863616.0,46156713984.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1476128768.0,105295872.0,3002863616.0,46156705792.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1476128768.0,105295872.0,3002863616.0,46156705792.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1476128768.0,105295872.0,3002863616.0,46156705792.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1476128768.0,105295872.0,3002863616.0,46156705792.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1476128768.0,105295872.0,3002863616.0,46156705792.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1476128768.0,105295872.0,3002863616.0,46156705792.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1476128768.0,105295872.0,3002863616.0,46156705792.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1476128768.0,105295872.0,3002863616.0,46156705792.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1476128768.0,105295872.0,3002863616.0,46156705792.0
4.174,0.042,95.785,0.0,0.0,0.0,0.0,0.0,1476128768.0,105295872.0,3002863616.0,46156705792.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1476128768.0,105295872.0,3002863616.0,46156705792.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002863616.0,46156713984.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002863616.0,46156713984.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002863616.0,46156713984.0
4.210,0.042,95.748,0.0,0.0,0.0,0.0,0.0,1476116480.0,105295872.0,3002863616.0,46156718080.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,4096.0,1476243456.0,105295872.0,3002863616.0,46156591104.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1476243456.0,105295872.0,3002863616.0,46156591104.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1476243456.0,105295872.0,3002863616.0,46156591104.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1476116480.0,105295872.0,3002863616.0,46156718080.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1476116480.0,105295872.0,3002863616.0,46156718080.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1476116480.0,105295872.0,3002863616.0,46156718080.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1476116480.0,105295872.0,3002863616.0,46156718080.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1476116480.0,105295872.0,3002863616.0,46156718080.0
4.172,0.0,95.786,0.0,0.0,0.042,0.0,0.0,1476116480.0,105295872.0,3002863616.0,46156718080.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1476116480.0,105295872.0,3002863616.0,46156718080.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1476116480.0,105295872.0,3002863616.0,46156718080.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1476112384.0,105295872.0,3002867712.0,46156718080.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1476112384.0,105295872.0,3002867712.0,46156718080.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1476112384.0,105295872.0,3002867712.0,46156718080.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1476112384.0,105295872.0,3002867712.0,46156718080.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002867712.0,46156709888.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002867712.0,46156709888.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002867712.0,46156709888.0
4.172,0.083,95.745,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002867712.0,46156709888.0
4.214,0.0,95.786,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002867712.0,46156709888.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002867712.0,46156709888.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002867712.0,46156709888.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002867712.0,46156709888.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002867712.0,46156709888.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002867712.0,46156709888.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002867712.0,46156709888.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002867712.0,46156709888.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002867712.0,46156709888.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1476120576.0,105295872.0,3002867712.0,46156709888.0
4.174,0.042,95.659,0.125,0.0,0.0,0.0,12288.0,1476116480.0,105304064.0,3002863616.0,46156709888.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1476116480.0,105304064.0,3002863616.0,46156709888.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1476112384.0,105304064.0,3002867712.0,46156709888.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1476104192.0,105304064.0,3002867712.0,46156718080.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1476104192.0,105304064.0,3002867712.0,46156718080.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1476104192.0,105304064.0,3002867712.0,46156718080.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1476104192.0,105304064.0,3002867712.0,46156718080.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1476104192.0,105304064.0,3002867712.0,46156718080.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1476104192.0,105304064.0,3002867712.0,46156718080.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1476104192.0,105304064.0,3002867712.0,46156718080.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1476104192.0,105304064.0,3002867712.0,46156718080.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1476104192.0,105304064.0,3002867712.0,46156718080.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1476104192.0,105304064.0,3002867712.0,46156718080.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1476104192.0,105304064.0,3002867712.0,46156718080.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1476104192.0,105304064.0,3002867712.0,46156718080.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1476104192.0,105304064.0,3002867712.0,46156718080.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1476104192.0,105304064.0,3002867712.0,46156718080.0
4.214,0.0,95.786,0.0,0.0,0.0,0.0,0.0,1476104192.0,105304064.0,3002867712.0,46156718080.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1476104192.0,105304064.0,3002867712.0,46156718080.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1476104192.0,105304064.0,3002867712.0,46156718080.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1476104192.0,105304064.0,3002867712.0,46156718080.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1476104192.0,105304064.0,3002867712.0,46156718080.0
4.174,0.042,95.785,0.0,0.0,0.0,0.0,0.0,1476104192.0,105304064.0,3002867712.0,46156718080.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1476104192.0,105304064.0,3002867712.0,46156718080.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1476104192.0,105304064.0,3002867712.0,46156718080.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1476104192.0,105304064.0,3002867712.0,46156718080.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1476112384.0,105304064.0,3002867712.0,46156709888.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1476108288.0,105304064.0,3002871808.0,46156709888.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1476108288.0,105304064.0,3002871808.0,46156709888.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1476108288.0,105304064.0,3002871808.0,46156709888.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1476108288.0,105304064.0,3002871808.0,46156709888.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,4096.0,1476108288.0,105304064.0,3002871808.0,46156709888.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1476108288.0,105304064.0,3002871808.0,46156709888.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1476108288.0,105304064.0,3002871808.0,46156709888.0
4.172,0.083,95.745,0.0,0.0,0.0,0.0,0.0,1476108288.0,105304064.0,3002871808.0,46156709888.0
4.175,0.042,95.783,0.0,0.0,0.0,0.0,0.0,1476100096.0,105304064.0,3002871808.0,46156718080.0
4.212,0.042,95.746,0.0,0.0,0.0,0.0,0.0,1476100096.0,105304064.0,3002871808.0,46156718080.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1476100096.0,105304064.0,3002871808.0,46156718080.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1476100096.0,105304064.0,3002871808.0,46156718080.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1476100096.0,105304064.0,3002871808.0,46156718080.0
