"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-431-8.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","26 Feb 2016 02:01:29 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
25.093,1.775,73.117,0.012,0.000,0.003,7350.409,218020.514,980144128.0,105562112.0,3003207680.0,46652080128.0
4.161,0.083,95.755,0.0,0.0,0.0,0.0,0.0,980008960.0,105562112.0,3003215872.0,46652207104.0
4.170,0.0,95.830,0.0,0.0,0.0,0.0,0.0,980008960.0,105562112.0,3003215872.0,46652207104.0
4.208,0.042,95.750,0.0,0.0,0.0,0.0,0.0,980000768.0,105562112.0,3003215872.0,46652215296.0
4.167,0.042,95.792,0.0,0.0,0.0,0.0,0.0,980000768.0,105562112.0,3003215872.0,46652215296.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,979873792.0,105562112.0,3003215872.0,46652342272.0
4.170,0.0,95.746,0.083,0.0,0.0,0.0,16384.0,979746816.0,105562112.0,3003215872.0,46652469248.0
4.167,0.042,95.792,0.0,0.0,0.0,0.0,0.0,979611648.0,105562112.0,3003215872.0,46652604416.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,979484672.0,105562112.0,3003215872.0,46652731392.0
4.208,0.083,95.708,0.0,0.0,0.0,0.0,0.0,979357696.0,105562112.0,3003215872.0,46652858368.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,979341312.0,105562112.0,3003215872.0,46652874752.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,49152.0,979214336.0,105562112.0,3003215872.0,46653001728.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,979202048.0,105562112.0,3003215872.0,46653014016.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,979075072.0,105562112.0,3003215872.0,46653140992.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,978821120.0,105562112.0,3003215872.0,46653394944.0
4.168,0.083,95.748,0.0,0.0,0.0,0.0,0.0,978800640.0,105562112.0,3003215872.0,46653415424.0
4.170,0.0,95.830,0.0,0.0,0.0,0.0,0.0,978800640.0,105562112.0,3003215872.0,46653415424.0
4.168,0.083,95.748,0.0,0.0,0.0,0.0,0.0,978673664.0,105562112.0,3003215872.0,46653542400.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,978681856.0,105562112.0,3003215872.0,46653534208.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,978546688.0,105562112.0,3003215872.0,46653669376.0
4.168,0.083,95.748,0.0,0.0,0.0,0.0,0.0,978546688.0,105562112.0,3003215872.0,46653669376.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,978456576.0,105562112.0,3003215872.0,46653759488.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,978456576.0,105562112.0,3003215872.0,46653759488.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,978456576.0,105562112.0,3003215872.0,46653759488.0
4.208,0.042,95.750,0.0,0.0,0.0,0.0,0.0,978456576.0,105562112.0,3003215872.0,46653759488.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,978456576.0,105562112.0,3003215872.0,46653759488.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,978329600.0,105562112.0,3003215872.0,46653886464.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,978329600.0,105562112.0,3003215872.0,46653886464.0


"Host:","compute-431-8.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","26 Feb 2016 02:01:59 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
25.093,1.775,73.117,0.012,0.000,0.003,7350.401,218020.267,979111936.0,105562112.0,3003219968.0,46653100032.0
