"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-431-8.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.B.x.csv",,,,"Date:","26 Feb 2016 02:03:56 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
25.093,1.775,73.117,0.012,0.000,0.003,7350.367,218019.268,978939904.0,105574400.0,3003236352.0,46653243392.0
4.165,0.042,95.793,0.0,0.0,0.0,0.0,0.0,979701760.0,105574400.0,3003244544.0,46652473344.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,979685376.0,105574400.0,3003260928.0,46652473344.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,979685376.0,105574400.0,3003260928.0,46652473344.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,979558400.0,105574400.0,3003260928.0,46652600320.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,4096.0,979439616.0,105574400.0,3003260928.0,46652719104.0
4.170,0.042,95.705,0.083,0.0,0.0,0.0,12288.0,979439616.0,105578496.0,3003256832.0,46652719104.0
4.214,0.0,95.786,0.0,0.0,0.0,0.0,0.0,979308544.0,105578496.0,3003260928.0,46652846080.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,979173376.0,105578496.0,3003260928.0,46652981248.0
4.175,0.0,95.825,0.0,0.0,0.0,0.0,0.0,979173376.0,105578496.0,3003260928.0,46652981248.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,979046400.0,105578496.0,3003260928.0,46653108224.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,979046400.0,105578496.0,3003260928.0,46653108224.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,979046400.0,105578496.0,3003260928.0,46653108224.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,979030016.0,105578496.0,3003260928.0,46653124608.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,978923520.0,105578496.0,3003260928.0,46653231104.0
4.212,0.042,95.746,0.0,0.0,0.0,0.0,0.0,978923520.0,105578496.0,3003260928.0,46653231104.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,978796544.0,105578496.0,3003260928.0,46653358080.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,978796544.0,105578496.0,3003260928.0,46653358080.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,978923520.0,105578496.0,3003260928.0,46653231104.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,978923520.0,105578496.0,3003260928.0,46653231104.0
4.210,0.042,95.748,0.0,0.0,0.0,0.0,0.0,978923520.0,105578496.0,3003260928.0,46653231104.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,978923520.0,105578496.0,3003260928.0,46653231104.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,978792448.0,105578496.0,3003260928.0,46653362176.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,978792448.0,105578496.0,3003260928.0,46653362176.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,978792448.0,105578496.0,3003260928.0,46653362176.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,978792448.0,105578496.0,3003260928.0,46653362176.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,978792448.0,105578496.0,3003260928.0,46653362176.0
4.212,0.0,95.746,0.0,0.0,0.042,0.0,0.0,978792448.0,105578496.0,3003260928.0,46653362176.0
4.170,0.042,95.705,0.083,0.0,0.0,0.0,12288.0,978661376.0,105582592.0,3003260928.0,46653489152.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,978661376.0,105582592.0,3003260928.0,46653489152.0
4.174,0.042,95.785,0.0,0.0,0.0,0.0,0.0,978661376.0,105582592.0,3003260928.0,46653489152.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,978542592.0,105582592.0,3003260928.0,46653607936.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,978669568.0,105582592.0,3003260928.0,46653480960.0
4.214,0.042,95.745,0.0,0.0,0.0,0.0,0.0,978669568.0,105582592.0,3003260928.0,46653480960.0
4.170,0.083,95.746,0.0,0.0,0.0,0.0,0.0,978550784.0,105582592.0,3003260928.0,46653599744.0
4.174,0.042,95.785,0.0,0.0,0.0,0.0,0.0,978550784.0,105582592.0,3003260928.0,46653599744.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,978550784.0,105582592.0,3003260928.0,46653599744.0
4.174,0.0,95.618,0.209,0.0,0.0,0.0,16384.0,978546688.0,105586688.0,3003260928.0,46653599744.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,978546688.0,105586688.0,3003260928.0,46653599744.0
4.212,0.042,95.746,0.0,0.0,0.0,0.0,0.0,978546688.0,105586688.0,3003260928.0,46653599744.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,12288.0,978538496.0,105586688.0,3003260928.0,46653607936.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,978538496.0,105586688.0,3003260928.0,46653607936.0
