"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-641-12.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","26 Feb 2016 13:30:35 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
49.773,7.705,42.451,0.065,0.000,0.005,266.067,18335.290,872910848.0,95825920.0,97087488.0,66592800768.0
3.126,0.094,96.780,0.0,0.0,0.0,0.0,20480.0,873107456.0,95825920.0,97091584.0,66592600064.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,873484288.0,95825920.0,97095680.0,66592219136.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,873484288.0,95825920.0,97095680.0,66592219136.0
3.129,0.031,96.840,0.0,0.0,0.0,0.0,0.0,873484288.0,95825920.0,97095680.0,66592219136.0
3.158,0.063,96.779,0.0,0.0,0.0,0.0,0.0,873484288.0,95825920.0,97095680.0,66592219136.0
3.127,0.063,96.185,0.625,0.0,0.0,0.0,16384.0,873357312.0,95830016.0,97091584.0,66592346112.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,873099264.0,95830016.0,97091584.0,66592604160.0
3.129,0.031,96.840,0.0,0.0,0.0,0.0,0.0,872968192.0,95830016.0,97095680.0,66592731136.0
3.158,0.063,96.779,0.0,0.0,0.0,0.0,0.0,872968192.0,95830016.0,97095680.0,66592731136.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,872968192.0,95830016.0,97095680.0,66592731136.0
3.128,0.031,96.841,0.0,0.0,0.0,0.0,0.0,872816640.0,95830016.0,97095680.0,66592882688.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,872927232.0,95830016.0,97095680.0,66592772096.0
3.158,0.063,96.779,0.0,0.0,0.0,0.0,0.0,872755200.0,95830016.0,97095680.0,66592944128.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,872755200.0,95830016.0,97095680.0,66592944128.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,872755200.0,95830016.0,97095680.0,66592944128.0
3.159,0.031,96.810,0.0,0.0,0.0,0.0,0.0,872755200.0,95830016.0,97095680.0,66592944128.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,872628224.0,95830016.0,97095680.0,66593071104.0
3.128,0.063,96.778,0.0,0.0,0.031,0.0,0.0,872628224.0,95830016.0,97095680.0,66593071104.0


"Host:","compute-641-12.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","26 Feb 2016 13:30:55 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
49.772,7.705,42.452,0.065,0.000,0.005,266.067,18335.234,874147840.0,95830016.0,97099776.0,66591547392.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,874418176.0,95830016.0,97099776.0,66591277056.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,874418176.0,95830016.0,97099776.0,66591277056.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,874426368.0,95830016.0,97099776.0,66591268864.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,874307584.0,95830016.0,97099776.0,66591387648.0
3.161,0.063,96.776,0.0,0.0,0.0,0.0,0.0,874180608.0,95830016.0,97099776.0,66591514624.0
3.129,0.094,96.496,0.282,0.0,0.0,0.0,0.0,874176512.0,95834112.0,97099776.0,66591514624.0
3.130,0.063,96.495,0.313,0.0,0.0,0.0,16384.0,874303488.0,95834112.0,97099776.0,66591387648.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,0.0,874176512.0,95834112.0,97099776.0,66591514624.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,874176512.0,95834112.0,97099776.0,66591514624.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,0.0,874115072.0,95834112.0,97099776.0,66591576064.0
3.160,0.063,96.777,0.0,0.0,0.0,0.0,0.0,874078208.0,95834112.0,97099776.0,66591612928.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,874086400.0,95834112.0,97099776.0,66591604736.0
3.160,0.063,96.777,0.0,0.0,0.0,0.0,0.0,874094592.0,95834112.0,97099776.0,66591596544.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,874049536.0,95834112.0,97099776.0,66591641600.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,874049536.0,95834112.0,97099776.0,66591641600.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,874049536.0,95834112.0,97099776.0,66591641600.0
3.160,0.063,96.777,0.0,0.0,0.0,0.0,0.0,874049536.0,95834112.0,97099776.0,66591641600.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,874049536.0,95834112.0,97099776.0,66591641600.0


"Host:","compute-641-12.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","26 Feb 2016 13:31:16 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
49.772,7.705,42.452,0.065,0.000,0.005,266.066,18335.175,874627072.0,95834112.0,97099776.0,66591064064.0
3.125,0.094,96.781,0.0,0.0,0.0,0.0,0.0,874491904.0,95834112.0,97099776.0,66591199232.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,874250240.0,95834112.0,97103872.0,66591436800.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,874250240.0,95834112.0,97103872.0,66591436800.0
3.158,0.094,96.748,0.0,0.0,0.0,0.0,0.0,874246144.0,95834112.0,97103872.0,66591440896.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,874246144.0,95834112.0,97103872.0,66591440896.0
3.129,0.063,96.214,0.594,0.0,0.0,0.0,20480.0,874237952.0,95842304.0,97099776.0,66591444992.0
3.129,0.031,96.840,0.0,0.0,0.0,0.0,0.0,874233856.0,95842304.0,97103872.0,66591444992.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,874106880.0,95842304.0,97103872.0,66591571968.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,874172416.0,95842304.0,97103872.0,66591506432.0
3.129,0.031,96.840,0.0,0.0,0.0,0.0,0.0,874164224.0,95842304.0,97103872.0,66591514624.0
3.159,0.063,96.778,0.0,0.0,0.0,0.0,0.0,874012672.0,95842304.0,97103872.0,66591666176.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,874020864.0,95842304.0,97103872.0,66591657984.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,874020864.0,95842304.0,97103872.0,66591657984.0
3.129,0.031,96.840,0.0,0.0,0.0,0.0,0.0,873873408.0,95842304.0,97103872.0,66591805440.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,873873408.0,95842304.0,97103872.0,66591805440.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,873873408.0,95842304.0,97103872.0,66591805440.0
3.159,0.094,96.747,0.0,0.0,0.0,0.0,0.0,873873408.0,95842304.0,97103872.0,66591805440.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,873873408.0,95842304.0,97103872.0,66591805440.0


"Host:","compute-641-12.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","26 Feb 2016 13:31:37 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
49.772,7.705,42.452,0.065,0.000,0.005,266.065,18335.117,877191168.0,95842304.0,97103872.0,66588487680.0
3.127,0.063,96.811,0.0,0.0,0.0,0.0,0.0,877334528.0,95842304.0,97103872.0,66588344320.0
3.159,0.094,96.747,0.0,0.0,0.0,0.0,0.0,877326336.0,95842304.0,97103872.0,66588352512.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,877318144.0,95842304.0,97103872.0,66588360704.0
3.129,0.063,96.777,0.0,0.0,0.031,0.0,0.0,877318144.0,95842304.0,97103872.0,66588360704.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,877223936.0,95842304.0,97103872.0,66588454912.0
3.130,0.063,96.056,0.751,0.0,0.0,0.0,16384.0,876969984.0,95846400.0,97099776.0,66588708864.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,876843008.0,95846400.0,97099776.0,66588835840.0
3.159,0.063,96.778,0.0,0.0,0.0,0.0,0.0,876838912.0,95846400.0,97103872.0,66588835840.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,874672128.0,95846400.0,97103872.0,66591002624.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,874663936.0,95846400.0,97103872.0,66591010816.0
