"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-641-12.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","26 Feb 2016 14:04:13 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
49.757,7.703,42.469,0.065,0.000,0.005,265.981,18329.504,877948928.0,96129024.0,97411072.0,66587136000.0
3.093,0.062,96.845,0.0,0.0,0.0,0.0,0.0,907309056.0,96129024.0,97411072.0,66557775872.0
3.097,0.094,96.215,0.594,0.0,0.0,0.0,16384.0,939253760.0,96133120.0,97411072.0,66525827072.0
3.096,0.094,96.811,0.0,0.0,0.0,0.0,0.0,968609792.0,96133120.0,97411072.0,66496471040.0
3.128,0.031,96.841,0.0,0.0,0.0,0.0,0.0,997957632.0,96133120.0,97415168.0,66467119104.0
3.032,0.188,96.749,0.0,0.0,0.031,0.0,0.0,1152962560.0,96133120.0,97415168.0,66312114176.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,1152954368.0,96133120.0,97415168.0,66312122368.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,1152442368.0,96133120.0,97415168.0,66312634368.0
3.159,0.063,96.778,0.0,0.0,0.0,0.0,0.0,1152188416.0,96133120.0,97415168.0,66312888320.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,1152012288.0,96133120.0,97415168.0,66313064448.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1151758336.0,96133120.0,97415168.0,66313318400.0


"Host:","compute-641-12.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","26 Feb 2016 14:04:25 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
49.757,7.703,42.469,0.065,0.000,0.005,265.980,18329.473,882794496.0,96137216.0,97419264.0,66582274048.0
3.127,0.063,96.811,0.0,0.0,0.0,0.0,0.0,912146432.0,96137216.0,97419264.0,66552922112.0
3.100,0.094,96.807,0.0,0.0,0.0,0.0,0.0,943992832.0,96137216.0,97419264.0,66521075712.0
3.129,0.125,96.746,0.0,0.0,0.0,0.0,0.0,971264000.0,96137216.0,97419264.0,66493804544.0
3.100,0.094,96.807,0.0,0.0,0.0,0.0,0.0,1000521728.0,96137216.0,97419264.0,66464546816.0
3.036,0.188,96.776,0.0,0.0,0.0,0.0,16384.0,1155645440.0,96141312.0,97415168.0,66309423104.0
3.130,0.094,96.745,0.031,0.0,0.0,0.0,4096.0,1155264512.0,96141312.0,97415168.0,66309804032.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1155256320.0,96141312.0,97419264.0,66309808128.0
3.130,0.125,96.745,0.0,0.0,0.0,0.0,0.0,1155129344.0,96141312.0,97419264.0,66309935104.0
3.160,0.063,96.777,0.0,0.0,0.0,0.0,0.0,1154949120.0,96141312.0,97419264.0,66310115328.0


"Host:","compute-641-12.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","26 Feb 2016 14:04:36 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
49.757,7.703,42.469,0.065,0.000,0.005,265.980,18329.443,873385984.0,96141312.0,97419264.0,66591678464.0
3.124,0.062,96.813,0.0,0.0,0.0,0.0,0.0,902602752.0,96141312.0,97419264.0,66562461696.0
3.100,0.094,96.807,0.0,0.0,0.0,0.0,0.0,934440960.0,96141312.0,97419264.0,66530623488.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,963796992.0,96141312.0,97419264.0,66501267456.0
3.100,0.063,96.838,0.0,0.0,0.0,0.0,0.0,993050624.0,96141312.0,97419264.0,66472013824.0
3.036,0.188,96.776,0.0,0.0,0.0,0.0,0.0,1148301312.0,96141312.0,97419264.0,66316763136.0
3.130,0.063,96.213,0.595,0.0,0.0,0.0,16384.0,1148301312.0,96149504.0,97411072.0,66316763136.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1148170240.0,96149504.0,97411072.0,66316894208.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1147944960.0,96149504.0,97419264.0,66317111296.0
3.160,0.063,96.777,0.0,0.0,0.0,0.0,0.0,1147936768.0,96149504.0,97419264.0,66317119488.0


"Host:","compute-641-12.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","26 Feb 2016 14:04:48 WET"

