"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-641-14.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.A.x.csv",,,,"Date:","26 Feb 2016 21:49:32 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.524,3.659,50.786,0.023,0.000,0.007,164607.741,610783.825,799875072.0,10125312.0,29855744.0,66818768896.0
3.093,0.094,96.813,0.0,0.0,0.0,0.0,28672.0,831332352.0,10133504.0,29847552.0,66787311616.0
3.126,0.094,96.780,0.0,0.0,0.0,0.0,0.0,867184640.0,10133504.0,29851648.0,66751455232.0


"Host:","compute-641-14.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.A.x.csv",,,,"Date:","26 Feb 2016 21:49:36 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.524,3.659,50.786,0.023,0.000,0.007,164607.715,610783.730,799731712.0,10133504.0,29863936.0,66818895872.0
3.095,0.063,96.843,0.0,0.0,0.0,0.0,0.0,831315968.0,10133504.0,29863936.0,66787311616.0
3.096,0.063,96.842,0.0,0.0,0.0,0.0,0.0,866910208.0,10133504.0,29863936.0,66751717376.0


"Host:","compute-641-14.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.A.x.csv",,,,"Date:","26 Feb 2016 21:49:40 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.524,3.659,50.786,0.023,0.000,0.007,164607.689,610783.633,800747520.0,10133504.0,29863936.0,66817880064.0
3.126,0.125,96.749,0.0,0.0,0.0,0.0,0.0,832331776.0,10133504.0,29863936.0,66786295808.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,16384.0,868179968.0,10141696.0,29855744.0,66750447616.0


"Host:","compute-641-14.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.A.x.csv",,,,"Date:","26 Feb 2016 21:49:44 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.524,3.659,50.786,0.023,0.000,0.007,164607.663,610783.538,800747520.0,10141696.0,29863936.0,66817871872.0
3.093,0.062,96.845,0.0,0.0,0.0,0.0,0.0,832077824.0,10141696.0,29863936.0,66786541568.0
3.127,0.063,96.811,0.0,0.0,0.0,0.0,0.0,867926016.0,10141696.0,29863936.0,66750693376.0


"Host:","compute-641-14.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.A.x.csv",,,,"Date:","26 Feb 2016 21:49:48 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.524,3.659,50.787,0.023,0.000,0.007,164607.637,610783.441,800497664.0,10141696.0,29863936.0,66818121728.0
3.122,0.125,96.753,0.0,0.0,0.0,0.0,0.0,832081920.0,10141696.0,29863936.0,66786537472.0
3.098,0.063,96.840,0.0,0.0,0.0,0.0,16384.0,868057088.0,10149888.0,29855744.0,66750562304.0
