"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-431-8.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.B.x.csv",,,,"Date:","25 Feb 2016 13:05:00 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
25.129,1.777,73.079,0.012,0.000,0.003,7363.888,218409.312,984330240.0,91713536.0,2994966528.0,46669983744.0
4.043,0.125,95.832,0.0,0.0,0.0,0.0,0.0,1167339520.0,91713536.0,2994970624.0,46486970368.0
4.214,0.0,95.786,0.0,0.0,0.0,0.0,0.0,1167347712.0,91713536.0,2994970624.0,46486962176.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1167339520.0,91713536.0,2994970624.0,46486970368.0
4.170,0.042,95.705,0.083,0.0,0.0,0.0,24576.0,1167339520.0,91721728.0,2994962432.0,46486970368.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1167212544.0,91721728.0,2994962432.0,46487097344.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1167204352.0,91721728.0,2994970624.0,46487097344.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1167077376.0,91721728.0,2994970624.0,46487224320.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1167077376.0,91721728.0,2994970624.0,46487224320.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1166680064.0,91721728.0,2994970624.0,46487621632.0
4.212,0.042,95.746,0.0,0.0,0.0,0.0,0.0,1166680064.0,91721728.0,2994970624.0,46487621632.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1166553088.0,91721728.0,2994970624.0,46487748608.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1166553088.0,91721728.0,2994970624.0,46487748608.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1166548992.0,91721728.0,2994970624.0,46487752704.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1168580608.0,91721728.0,2994970624.0,46485721088.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1168433152.0,91721728.0,2994970624.0,46485868544.0
4.170,0.042,95.746,0.0,0.0,0.042,0.0,0.0,1168433152.0,91721728.0,2994970624.0,46485868544.0
4.172,0.0,95.703,0.125,0.0,0.0,0.0,12288.0,1168306176.0,91729920.0,2994962432.0,46485995520.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1168297984.0,91729920.0,2994970624.0,46485995520.0
4.214,0.0,95.786,0.0,0.0,0.0,0.0,0.0,1168297984.0,91729920.0,2994970624.0,46485995520.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1168297984.0,91729920.0,2994970624.0,46485995520.0
4.172,0.083,95.745,0.0,0.0,0.0,0.0,0.0,1168171008.0,91729920.0,2994970624.0,46486122496.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1168171008.0,91729920.0,2994970624.0,46486122496.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1168044032.0,91729920.0,2994970624.0,46486249472.0
4.212,0.0,95.788,0.0,0.0,0.0,0.0,0.0,1168044032.0,91729920.0,2994970624.0,46486249472.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1168044032.0,91729920.0,2994970624.0,46486249472.0
4.172,0.0,95.786,0.0,0.0,0.042,0.0,0.0,1168044032.0,91729920.0,2994970624.0,46486249472.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1167917056.0,91729920.0,2994970624.0,46486376448.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1167917056.0,91729920.0,2994970624.0,46486376448.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1167790080.0,91729920.0,2994970624.0,46486503424.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1167790080.0,91729920.0,2994970624.0,46486503424.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1167790080.0,91729920.0,2994970624.0,46486503424.0
4.215,0.0,95.785,0.0,0.0,0.0,0.0,0.0,1167790080.0,91729920.0,2994970624.0,46486503424.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1167671296.0,91729920.0,2994970624.0,46486622208.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1167671296.0,91729920.0,2994970624.0,46486622208.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1167671296.0,91729920.0,2994970624.0,46486622208.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1167671296.0,91729920.0,2994970624.0,46486622208.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1167671296.0,91729920.0,2994970624.0,46486622208.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1167544320.0,91729920.0,2994970624.0,46486749184.0
4.210,0.042,95.707,0.0,0.0,0.042,0.0,16384.0,1167486976.0,91729920.0,2994970624.0,46486806528.0
4.172,0.042,95.745,0.042,0.0,0.0,0.0,12288.0,1167482880.0,91738112.0,2994966528.0,46486806528.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1167482880.0,91738112.0,2994966528.0,46486806528.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1167605760.0,91738112.0,2994970624.0,46486679552.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1167601664.0,91738112.0,2994974720.0,46486679552.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1167601664.0,91738112.0,2994974720.0,46486679552.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1167601664.0,91738112.0,2994974720.0,46486679552.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1167618048.0,91738112.0,2994974720.0,46486663168.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1167597568.0,91738112.0,2994974720.0,46486683648.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1167597568.0,91738112.0,2994974720.0,46486683648.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1167597568.0,91738112.0,2994974720.0,46486683648.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1167597568.0,91738112.0,2994974720.0,46486683648.0
4.210,0.042,95.748,0.0,0.0,0.0,0.0,0.0,1167597568.0,91738112.0,2994974720.0,46486683648.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1167597568.0,91738112.0,2994974720.0,46486683648.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1167597568.0,91738112.0,2994974720.0,46486683648.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1167597568.0,91738112.0,2994974720.0,46486683648.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1167597568.0,91738112.0,2994974720.0,46486683648.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1167597568.0,91738112.0,2994974720.0,46486683648.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1167597568.0,91738112.0,2994974720.0,46486683648.0
4.168,0.042,95.748,0.0,0.0,0.042,0.0,0.0,1167597568.0,91738112.0,2994974720.0,46486683648.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1167597568.0,91738112.0,2994974720.0,46486683648.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1167597568.0,91738112.0,2994974720.0,46486683648.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1167605760.0,91738112.0,2994974720.0,46486675456.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1167605760.0,91738112.0,2994974720.0,46486675456.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1167605760.0,91738112.0,2994974720.0,46486675456.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1167605760.0,91738112.0,2994974720.0,46486675456.0
4.210,0.042,95.748,0.0,0.0,0.0,0.0,0.0,1167605760.0,91738112.0,2994974720.0,46486675456.0
4.174,0.042,95.785,0.0,0.0,0.0,0.0,0.0,1167605760.0,91738112.0,2994974720.0,46486675456.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1167605760.0,91738112.0,2994974720.0,46486675456.0
4.212,0.0,95.788,0.0,0.0,0.0,0.0,0.0,1167605760.0,91738112.0,2994974720.0,46486675456.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1167605760.0,91738112.0,2994974720.0,46486675456.0
4.172,0.0,95.786,0.0,0.0,0.042,0.0,0.0,1167605760.0,91738112.0,2994974720.0,46486675456.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1167597568.0,91738112.0,2994974720.0,46486683648.0
