"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-431-8.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.C.x.csv",,,,"Date:","25 Feb 2016 14:58:40 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
25.123,1.776,73.085,0.012,0.000,0.003,7361.912,218350.872,987947008.0,93392896.0,2995884032.0,46663770112.0
4.165,0.042,95.793,0.0,0.0,0.0,0.0,0.0,1002725376.0,93392896.0,2995904512.0,46648971264.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1019629568.0,93392896.0,2995904512.0,46632067072.0
4.132,0.042,95.826,0.0,0.0,0.0,0.0,0.0,1034182656.0,93392896.0,2995904512.0,46617513984.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1048825856.0,93392896.0,2995904512.0,46602870784.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1065603072.0,93392896.0,2995904512.0,46586093568.0
4.172,0.0,95.661,0.167,0.0,0.0,0.0,20480.0,1080279040.0,93401088.0,2995900416.0,46571413504.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1094955008.0,93401088.0,2995904512.0,46556733440.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1111670784.0,93401088.0,2995904512.0,46540017664.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,1126100992.0,93401088.0,2995904512.0,46525587456.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1140781056.0,93401088.0,2995904512.0,46510907392.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1157677056.0,93401088.0,2995904512.0,46494011392.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1172357120.0,93401088.0,2995904512.0,46479331328.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,1187164160.0,93401088.0,2995904512.0,46464524288.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1201844224.0,93401088.0,2995904512.0,46449844224.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,1218621440.0,93401088.0,2995904512.0,46433067008.0
4.174,0.042,95.785,0.0,0.0,0.0,0.0,0.0,1233301504.0,93401088.0,2995904512.0,46418386944.0
