"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-431-6.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.B.x.csv",,,,"Date:","26 Feb 2016 18:51:51 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
0.598,0.097,99.289,0.014,0.000,0.001,22346.434,12426.823,726851584.0,101957632.0,525721600.0,49386463232.0
4.042,0.125,95.833,0.0,0.0,0.0,0.0,0.0,904212480.0,101957632.0,525926400.0,49208897536.0
4.168,0.042,95.707,0.083,0.0,0.0,0.0,12288.0,903839744.0,101965824.0,525918208.0,49209270272.0
4.208,0.042,95.750,0.0,0.0,0.0,0.0,0.0,903704576.0,101965824.0,525918208.0,49209405440.0
4.134,0.042,95.825,0.0,0.0,0.0,0.0,0.0,906555392.0,101965824.0,525926400.0,49206546432.0
4.207,0.042,95.752,0.0,0.0,0.0,0.0,0.0,906547200.0,101965824.0,525926400.0,49206554624.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,906420224.0,101965824.0,525926400.0,49206681600.0
4.170,0.0,95.830,0.0,0.0,0.0,0.0,0.0,906285056.0,101965824.0,525926400.0,49206816768.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,905900032.0,101965824.0,525926400.0,49207201792.0
4.208,0.042,95.750,0.0,0.0,0.0,0.0,0.0,905773056.0,101965824.0,525926400.0,49207328768.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,905621504.0,101965824.0,525926400.0,49207480320.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,905621504.0,101965824.0,525926400.0,49207480320.0
4.172,0.083,95.745,0.0,0.0,0.0,0.0,0.0,905568256.0,101965824.0,525926400.0,49207533568.0
4.170,0.0,95.830,0.0,0.0,0.0,0.0,0.0,905314304.0,101965824.0,525926400.0,49207787520.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,24576.0,905285632.0,101965824.0,525926400.0,49207816192.0
4.208,0.042,95.750,0.0,0.0,0.0,0.0,0.0,905285632.0,101965824.0,525926400.0,49207816192.0
4.132,0.083,95.785,0.0,0.0,0.0,0.0,0.0,905285632.0,101965824.0,525926400.0,49207816192.0
4.208,0.0,95.792,0.0,0.0,0.0,0.0,0.0,905285632.0,101965824.0,525926400.0,49207816192.0
4.170,0.042,95.705,0.083,0.0,0.0,0.0,28672.0,905285632.0,101974016.0,525918208.0,49207816192.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,32768.0,905158656.0,101974016.0,525918208.0,49207943168.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,904769536.0,101974016.0,525926400.0,49208324096.0
4.208,0.042,95.750,0.0,0.0,0.0,0.0,0.0,904769536.0,101974016.0,525926400.0,49208324096.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,904769536.0,101974016.0,525926400.0,49208324096.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,904765440.0,101974016.0,525926400.0,49208328192.0
4.170,0.042,95.705,0.083,0.0,0.0,0.0,20480.0,904638464.0,101982208.0,525918208.0,49208455168.0
4.208,0.042,95.750,0.0,0.0,0.0,0.0,0.0,904404992.0,101982208.0,525926400.0,49208680448.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,904404992.0,101982208.0,525926400.0,49208680448.0
4.170,0.0,95.830,0.0,0.0,0.0,0.0,0.0,904404992.0,101982208.0,525926400.0,49208680448.0
4.174,0.042,95.785,0.0,0.0,0.0,0.0,0.0,904404992.0,101982208.0,525926400.0,49208680448.0
4.165,0.042,95.793,0.0,0.0,0.0,0.0,20480.0,904404992.0,101982208.0,525926400.0,49208680448.0
4.210,0.042,95.748,0.0,0.0,0.0,0.0,0.0,904278016.0,101982208.0,525926400.0,49208807424.0
4.170,0.0,95.830,0.0,0.0,0.0,0.0,0.0,904278016.0,101982208.0,525926400.0,49208807424.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,904151040.0,101982208.0,525926400.0,49208934400.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,904151040.0,101982208.0,525926400.0,49208934400.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,904159232.0,101982208.0,525926400.0,49208926208.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,904159232.0,101982208.0,525926400.0,49208926208.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,904159232.0,101982208.0,525926400.0,49208926208.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,904048640.0,101982208.0,525926400.0,49209036800.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,904048640.0,101982208.0,525926400.0,49209036800.0
4.210,0.042,95.748,0.0,0.0,0.0,0.0,0.0,904048640.0,101982208.0,525926400.0,49209036800.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,904048640.0,101982208.0,525926400.0,49209036800.0
4.167,0.042,95.792,0.0,0.0,0.0,0.0,0.0,904048640.0,101982208.0,525926400.0,49209036800.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,903921664.0,101982208.0,525926400.0,49209163776.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,903917568.0,101982208.0,525930496.0,49209163776.0
