"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-431-6.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.B.x.csv",,,,"Date:","26 Feb 2016 19:20:56 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
0.828,0.094,99.064,0.014,0.000,0.001,20878.070,11661.011,713854976.0,102416384.0,528187392.0,49396535296.0
4.167,0.042,95.792,0.0,0.0,0.0,0.0,0.0,713863168.0,102416384.0,528187392.0,49396527104.0
4.210,0.0,95.790,0.0,0.0,0.0,0.0,0.0,713859072.0,102416384.0,528191488.0,49396527104.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,713854976.0,102416384.0,528314368.0,49396408320.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,713850880.0,102416384.0,528314368.0,49396412416.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,713723904.0,102416384.0,528314368.0,49396539392.0
4.170,0.042,95.663,0.125,0.0,0.0,0.0,16384.0,713715712.0,102424576.0,528314368.0,49396539392.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,713715712.0,102424576.0,528314368.0,49396539392.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,713527296.0,102424576.0,528314368.0,49396727808.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,713400320.0,102424576.0,528314368.0,49396854784.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,713400320.0,102424576.0,528314368.0,49396854784.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,713383936.0,102424576.0,528314368.0,49396871168.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,713383936.0,102424576.0,528314368.0,49396871168.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,713375744.0,102424576.0,528314368.0,49396879360.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,713248768.0,102424576.0,528314368.0,49397006336.0
4.170,0.042,95.746,0.042,0.0,0.0,0.0,12288.0,713240576.0,102432768.0,528310272.0,49397010432.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,713240576.0,102432768.0,528310272.0,49397010432.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,713228288.0,102432768.0,528314368.0,49397018624.0
4.170,0.0,95.830,0.0,0.0,0.0,0.0,0.0,713228288.0,102432768.0,528314368.0,49397018624.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,8192.0,713101312.0,102432768.0,528314368.0,49397145600.0
4.210,0.042,95.748,0.0,0.0,0.0,0.0,0.0,713195520.0,102432768.0,528314368.0,49397051392.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,713195520.0,102432768.0,528314368.0,49397051392.0
4.170,0.083,95.746,0.0,0.0,0.0,0.0,0.0,713195520.0,102432768.0,528314368.0,49397051392.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,713195520.0,102432768.0,528314368.0,49397051392.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,713195520.0,102432768.0,528314368.0,49397051392.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,713195520.0,102432768.0,528314368.0,49397051392.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,713195520.0,102432768.0,528314368.0,49397051392.0
