"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-431-9.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.C.x.csv",,,,"Date:","26 Feb 2016 13:23:09 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
24.055,1.753,74.161,0.028,0.000,0.003,11446.208,493600.548,989024256.0,368832512.0,8439275520.0,40943861760.0
4.165,0.042,95.793,0.0,0.0,0.0,0.0,0.0,989143040.0,368832512.0,8439283712.0,40943734784.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,989126656.0,368832512.0,8439300096.0,40943734784.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,989954048.0,368832512.0,8439300096.0,40942907392.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,989945856.0,368832512.0,8439300096.0,40942915584.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,989921280.0,368832512.0,8439300096.0,40942940160.0
4.172,0.0,95.661,0.167,0.0,0.0,0.0,16384.0,989786112.0,368832512.0,8439300096.0,40943075328.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,989659136.0,368832512.0,8439300096.0,40943202304.0
4.214,0.0,95.786,0.0,0.0,0.0,0.0,0.0,989659136.0,368832512.0,8439300096.0,40943202304.0
4.174,0.042,95.785,0.0,0.0,0.0,0.0,0.0,989659136.0,368832512.0,8439300096.0,40943202304.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,989523968.0,368832512.0,8439300096.0,40943337472.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,989523968.0,368832512.0,8439300096.0,40943337472.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,989523968.0,368832512.0,8439300096.0,40943337472.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,989487104.0,368832512.0,8439300096.0,40943374336.0
4.214,0.083,95.703,0.0,0.0,0.0,0.0,0.0,989360128.0,368832512.0,8439300096.0,40943501312.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,989368320.0,368832512.0,8439300096.0,40943493120.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,989106176.0,368832512.0,8439300096.0,40943755264.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,989106176.0,368832512.0,8439300096.0,40943755264.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,989106176.0,368832512.0,8439300096.0,40943755264.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,989106176.0,368832512.0,8439300096.0,40943755264.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,988979200.0,368832512.0,8439300096.0,40943882240.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,988987392.0,368832512.0,8439300096.0,40943874048.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,988852224.0,368832512.0,8439300096.0,40944009216.0
4.170,0.042,95.746,0.0,0.0,0.042,0.0,0.0,988725248.0,368832512.0,8439300096.0,40944136192.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,988725248.0,368832512.0,8439300096.0,40944136192.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,988725248.0,368832512.0,8439300096.0,40944136192.0
4.170,0.0,95.830,0.0,0.0,0.0,0.0,0.0,988725248.0,368832512.0,8439300096.0,40944136192.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,988852224.0,368832512.0,8439300096.0,40944009216.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,988598272.0,368832512.0,8439300096.0,40944263168.0
4.172,0.042,95.661,0.125,0.0,0.0,0.0,12288.0,988606464.0,368832512.0,8439300096.0,40944254976.0
4.214,0.042,95.745,0.0,0.0,0.0,0.0,0.0,988598272.0,368832512.0,8439300096.0,40944263168.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,988598272.0,368832512.0,8439300096.0,40944263168.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,988598272.0,368832512.0,8439300096.0,40944263168.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,988471296.0,368832512.0,8439300096.0,40944390144.0
