"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-431-9.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.A.x.csv",,,,"Date:","26 Feb 2016 12:33:40 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
24.057,1.753,74.158,0.028,0.000,0.003,11447.542,493657.982,990101504.0,368832512.0,8504782848.0,40877277184.0
4.083,0.042,95.792,0.083,0.0,0.0,0.0,0.0,1016922112.0,368832512.0,8504754176.0,40850485248.0
4.168,0.083,95.748,0.0,0.0,0.0,0.0,0.0,1017454592.0,368832512.0,8504717312.0,40849989632.0


"Host:","compute-431-9.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.A.x.csv",,,,"Date:","26 Feb 2016 12:33:44 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
24.057,1.753,74.158,0.028,0.000,0.003,11447.540,493657.901,1016451072.0,368832512.0,8504721408.0,40850989056.0
4.167,0.042,95.792,0.0,0.0,0.0,0.0,0.0,1016832000.0,368832512.0,8504721408.0,40850608128.0
4.170,0.042,95.288,0.459,0.0,0.042,0.0,98304.0,1017090048.0,368832512.0,8504725504.0,40850345984.0


"Host:","compute-431-9.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.A.x.csv",,,,"Date:","26 Feb 2016 12:33:48 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
24.057,1.753,74.158,0.028,0.000,0.003,11447.539,493657.826,1016381440.0,368832512.0,8504725504.0,40851054592.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,1016897536.0,368832512.0,8504725504.0,40850538496.0
4.212,0.042,95.746,0.0,0.0,0.0,0.0,0.0,1016635392.0,368832512.0,8504725504.0,40850800640.0


"Host:","compute-431-9.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.A.x.csv",,,,"Date:","26 Feb 2016 12:33:52 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
24.057,1.753,74.158,0.028,0.000,0.003,11447.537,493657.746,1015984128.0,368832512.0,8504729600.0,40851447808.0
4.208,0.083,95.583,0.125,0.0,0.0,0.0,12288.0,1016483840.0,368832512.0,8504729600.0,40850948096.0
4.214,0.0,95.786,0.0,0.0,0.0,0.0,0.0,1016352768.0,368832512.0,8504729600.0,40851079168.0


"Host:","compute-431-9.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.A.x.csv",,,,"Date:","26 Feb 2016 12:33:56 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
24.057,1.753,74.158,0.028,0.000,0.003,11447.535,493657.667,1015463936.0,368832512.0,8504729600.0,40851968000.0
4.207,0.042,95.752,0.0,0.0,0.0,0.0,0.0,1015517184.0,368832512.0,8504729600.0,40851914752.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,1015644160.0,368832512.0,8504729600.0,40851787776.0
