"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-641-12.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.C.x.csv",,,,"Date:","26 Feb 2016 16:50:51 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
49.685,7.691,42.554,0.065,0.000,0.005,265.550,18301.192,878936064.0,97435648.0,100945920.0,66581307392.0
3.125,0.094,96.781,0.0,0.0,0.0,0.0,0.0,910520320.0,97435648.0,100945920.0,66549723136.0
3.097,0.063,96.841,0.0,0.0,0.0,0.0,0.0,944558080.0,97435648.0,100966400.0,66515664896.0
3.098,0.063,96.840,0.0,0.0,0.0,0.0,0.0,976048128.0,97435648.0,101007360.0,66484133888.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,1009221632.0,97435648.0,101007360.0,66450960384.0
3.099,0.063,96.839,0.0,0.0,0.0,0.0,0.0,1039536128.0,97435648.0,101007360.0,66420645888.0
3.097,0.063,96.246,0.594,0.0,0.0,0.0,20480.0,1073090560.0,97439744.0,101003264.0,66387091456.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,0.0,1104027648.0,97439744.0,101003264.0,66356154368.0
3.098,0.063,96.840,0.0,0.0,0.0,0.0,0.0,1135099904.0,97439744.0,101007360.0,66325078016.0
3.100,0.063,96.838,0.0,0.0,0.0,0.0,0.0,1168527360.0,97439744.0,101007360.0,66291650560.0
3.127,0.094,96.779,0.0,0.0,0.0,0.0,0.0,1199476736.0,97439744.0,101007360.0,66260701184.0
3.100,0.063,96.838,0.0,0.0,0.0,0.0,0.0,1232142336.0,97439744.0,101007360.0,66228035584.0
3.099,0.063,96.839,0.0,0.0,0.0,0.0,0.0,1263472640.0,97439744.0,101007360.0,66196705280.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,1296883712.0,97439744.0,101007360.0,66163294208.0
3.098,0.094,96.809,0.0,0.0,0.0,0.0,0.0,1327960064.0,97439744.0,101007360.0,66132217856.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,1358909440.0,97439744.0,101007360.0,66101268480.0
3.097,0.094,96.810,0.0,0.0,0.0,0.0,0.0,1392328704.0,97439744.0,101007360.0,66067849216.0
2.723,0.469,96.808,0.0,0.0,0.0,0.0,0.0,1946230784.0,97439744.0,101007360.0,65513947136.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1945976832.0,97439744.0,101007360.0,65514201088.0
3.099,0.063,96.839,0.0,0.0,0.0,0.0,4096.0,1978830848.0,97439744.0,101007360.0,65481347072.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,1978576896.0,97439744.0,101007360.0,65481601024.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1978068992.0,97439744.0,101007360.0,65482108928.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,1978003456.0,97439744.0,101007360.0,65482174464.0
3.129,0.031,96.840,0.0,0.0,0.0,0.0,0.0,1977114624.0,97439744.0,101007360.0,65483063296.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1976987648.0,97439744.0,101007360.0,65483190272.0
3.158,0.063,96.779,0.0,0.0,0.0,0.0,0.0,1976741888.0,97439744.0,101007360.0,65483436032.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,1976537088.0,97439744.0,101007360.0,65483640832.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1976283136.0,97439744.0,101007360.0,65483894784.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1975386112.0,97439744.0,101007360.0,65484791808.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,1974980608.0,97439744.0,101007360.0,65485197312.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1974980608.0,97439744.0,101007360.0,65485197312.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1974882304.0,97439744.0,101007360.0,65485295616.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,1974734848.0,97439744.0,101007360.0,65485443072.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,1974439936.0,97439744.0,101007360.0,65485737984.0
3.158,0.063,96.779,0.0,0.0,0.0,0.0,0.0,1974448128.0,97439744.0,101007360.0,65485729792.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,1974448128.0,97439744.0,101007360.0,65485729792.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,1974448128.0,97439744.0,101007360.0,65485729792.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,1974583296.0,97439744.0,101007360.0,65485594624.0
