"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-641-12.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.B.x.csv",,,,"Date:","26 Feb 2016 16:17:44 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
49.696,7.693,42.541,0.065,0.000,0.005,265.635,18306.716,892788736.0,97046528.0,97304576.0,66571485184.0
3.003,0.188,96.810,0.0,0.0,0.0,0.0,0.0,1073401856.0,97046528.0,97308672.0,66390867968.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,1073647616.0,97046528.0,97443840.0,66390487040.0
3.132,0.063,96.806,0.0,0.0,0.0,0.0,0.0,1073504256.0,97046528.0,97443840.0,66390630400.0
3.161,0.094,96.150,0.595,0.0,0.0,0.0,12288.0,1073123328.0,97046528.0,97443840.0,66391011328.0
3.006,0.219,96.775,0.0,0.0,0.0,0.0,0.0,1240576000.0,97046528.0,97443840.0,66223558656.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,24576.0,1239941120.0,97046528.0,97443840.0,66224193536.0
3.128,0.031,96.841,0.0,0.0,0.0,0.0,0.0,1239805952.0,97046528.0,97443840.0,66224328704.0
3.160,0.031,96.809,0.0,0.0,0.0,0.0,0.0,1239453696.0,97046528.0,97443840.0,66224680960.0
3.127,0.063,96.811,0.0,0.0,0.0,0.0,0.0,1239404544.0,97046528.0,97443840.0,66224730112.0
3.129,0.031,96.840,0.0,0.0,0.0,0.0,0.0,1238974464.0,97046528.0,97443840.0,66225160192.0
3.128,0.031,96.278,0.563,0.0,0.0,0.0,81920.0,1238323200.0,97046528.0,97443840.0,66225811456.0
3.131,0.063,96.775,0.031,0.0,0.0,0.0,0.0,1237745664.0,97046528.0,97443840.0,66226388992.0
3.160,0.063,96.777,0.0,0.0,0.0,0.0,0.0,1237491712.0,97046528.0,97443840.0,66226642944.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,1237110784.0,97046528.0,97443840.0,66227023872.0
