"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-641-1.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.A.x.csv",,,,"Date:","26 Feb 2016 03:04:53 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
49.833,5.442,44.595,0.098,0.000,0.032,179353.096,546463.133,815804416.0,9125888.0,40316928.0,66793287680.0
3.127,0.063,96.811,0.0,0.0,0.0,0.0,0.0,830484480.0,9125888.0,40316928.0,66778607616.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,847245312.0,9125888.0,40316928.0,66761846784.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,882708480.0,9125888.0,40321024.0,66726379520.0


"Host:","compute-641-1.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.A.x.csv",,,,"Date:","26 Feb 2016 03:04:59 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
49.833,5.442,44.595,0.098,0.000,0.032,179353.056,546463.010,815415296.0,9134080.0,40316928.0,66793668608.0
3.127,0.063,96.811,0.0,0.0,0.0,0.0,0.0,829960192.0,9134080.0,40325120.0,66779115520.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,847036416.0,9134080.0,40325120.0,66762039296.0
3.099,0.094,96.808,0.0,0.0,0.0,0.0,0.0,882622464.0,9134080.0,40325120.0,66726453248.0


"Host:","compute-641-1.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.A.x.csv",,,,"Date:","26 Feb 2016 03:05:05 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
49.833,5.442,44.595,0.098,0.000,0.032,179353.014,546462.885,815054848.0,9142272.0,40316928.0,66794020864.0
3.127,0.063,96.811,0.0,0.0,0.0,0.0,0.0,830005248.0,9142272.0,40325120.0,66779062272.0
3.158,0.094,96.748,0.0,0.0,0.0,0.0,0.0,847036416.0,9142272.0,40325120.0,66762031104.0
3.099,0.094,96.808,0.0,0.0,0.0,0.0,0.0,882622464.0,9142272.0,40325120.0,66726445056.0


"Host:","compute-641-1.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.A.x.csv",,,,"Date:","26 Feb 2016 03:05:10 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
49.833,5.442,44.595,0.098,0.000,0.032,179352.974,546462.762,815714304.0,9146368.0,40321024.0,66793353216.0
3.124,0.062,96.345,0.469,0.0,0.0,0.0,16384.0,830164992.0,9150464.0,40321024.0,66778898432.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,846938112.0,9150464.0,40325120.0,66762121216.0
3.098,0.063,96.809,0.0,0.0,0.031,0.0,0.0,882515968.0,9150464.0,40325120.0,66726543360.0


"Host:","compute-641-1.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.A.x.csv",,,,"Date:","26 Feb 2016 03:05:16 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
49.833,5.442,44.595,0.098,0.000,0.032,179352.934,546462.639,814710784.0,9150464.0,40325120.0,66794348544.0
3.126,0.094,96.780,0.0,0.0,0.0,0.0,0.0,829526016.0,9150464.0,40325120.0,66779533312.0
3.099,0.063,96.839,0.0,0.0,0.0,0.0,0.0,846430208.0,9150464.0,40325120.0,66762629120.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,0.0,882397184.0,9150464.0,40325120.0,66726662144.0
