"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-641-1.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","26 Feb 2016 02:18:21 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
49.838,5.443,44.590,0.098,0.000,0.032,179372.628,546522.569,814260224.0,8421376.0,39940096.0,66795913216.0
3.157,0.031,96.812,0.0,0.0,0.0,0.0,0.0,814526464.0,8421376.0,39944192.0,66795642880.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,814637056.0,8421376.0,39944192.0,66795532288.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,815005696.0,8421376.0,39948288.0,66795159552.0
3.100,0.063,96.838,0.0,0.0,0.0,0.0,0.0,815714304.0,8421376.0,39948288.0,66794450944.0
3.162,0.063,96.775,0.0,0.0,0.0,0.0,0.0,815579136.0,8421376.0,39948288.0,66794586112.0
3.131,0.031,96.243,0.595,0.0,0.0,0.0,20480.0,815456256.0,8429568.0,39944192.0,66794704896.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,0.0,815316992.0,8429568.0,39948288.0,66794840064.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,815190016.0,8429568.0,39948288.0,66794967040.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,814936064.0,8429568.0,39948288.0,66795220992.0
3.131,0.031,96.838,0.0,0.0,0.0,0.0,0.0,814809088.0,8429568.0,39948288.0,66795347968.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,814768128.0,8429568.0,39948288.0,66795388928.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,814768128.0,8429568.0,39948288.0,66795388928.0
3.130,0.063,96.808,0.0,0.0,0.0,0.0,0.0,814362624.0,8429568.0,39948288.0,66795794432.0
3.160,0.031,96.809,0.0,0.0,0.0,0.0,0.0,814362624.0,8429568.0,39948288.0,66795794432.0
3.130,0.063,96.776,0.0,0.0,0.031,0.0,0.0,814235648.0,8429568.0,39948288.0,66795921408.0
3.132,0.031,96.837,0.0,0.0,0.0,0.0,0.0,814108672.0,8429568.0,39948288.0,66796048384.0
3.161,0.094,96.745,0.0,0.0,0.0,0.0,0.0,814116864.0,8429568.0,39948288.0,66796040192.0
3.132,0.063,96.210,0.595,0.0,0.0,0.0,12288.0,814116864.0,8437760.0,39940096.0,66796040192.0
3.132,0.063,96.806,0.0,0.0,0.0,0.0,0.0,813862912.0,8437760.0,39948288.0,66796285952.0
3.132,0.031,96.837,0.0,0.0,0.0,0.0,0.0,813862912.0,8437760.0,39948288.0,66796285952.0
3.126,0.094,96.780,0.0,0.0,0.0,0.0,0.0,813727744.0,8437760.0,39948288.0,66796421120.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,813686784.0,8437760.0,39948288.0,66796462080.0
3.161,0.094,96.745,0.0,0.0,0.0,0.0,0.0,813686784.0,8437760.0,39948288.0,66796462080.0
3.131,0.094,96.775,0.0,0.0,0.0,0.0,0.0,813686784.0,8437760.0,39948288.0,66796462080.0
3.132,0.063,96.806,0.0,0.0,0.0,0.0,0.0,813559808.0,8437760.0,39948288.0,66796589056.0
3.161,0.125,96.714,0.0,0.0,0.0,0.0,0.0,813559808.0,8437760.0,39948288.0,66796589056.0


"Host:","compute-641-1.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","26 Feb 2016 02:18:49 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
