"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-431-8.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 15:55:05 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
25.121,1.776,73.088,0.012,0.000,0.003,7360.932,218321.909,983433216.0,94244864.0,2994733056.0,46668582912.0
4.167,0.042,95.792,0.0,0.0,0.0,0.0,0.0,983543808.0,94244864.0,2994741248.0,46668464128.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,983920640.0,94244864.0,2994745344.0,46668083200.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,983920640.0,94244864.0,2994745344.0,46668083200.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,983666688.0,94244864.0,2994745344.0,46668337152.0
4.210,0.083,95.707,0.0,0.0,0.0,0.0,0.0,983666688.0,94244864.0,2994745344.0,46668337152.0
4.170,0.042,95.621,0.167,0.0,0.0,0.0,20480.0,983662592.0,94248960.0,2994745344.0,46668337152.0
4.175,0.0,95.825,0.0,0.0,0.0,0.0,0.0,983400448.0,94248960.0,2994745344.0,46668599296.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,983146496.0,94248960.0,2994745344.0,46668853248.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,983019520.0,94248960.0,2994745344.0,46668980224.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,982884352.0,94248960.0,2994745344.0,46669115392.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,982876160.0,94248960.0,2994745344.0,46669123584.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,982876160.0,94248960.0,2994745344.0,46669123584.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,982749184.0,94248960.0,2994745344.0,46669250560.0
4.172,0.042,95.661,0.125,0.0,0.0,0.0,12288.0,982708224.0,94248960.0,2994745344.0,46669291520.0
4.170,0.083,95.746,0.0,0.0,0.0,0.0,0.0,982581248.0,94248960.0,2994745344.0,46669418496.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,982327296.0,94248960.0,2994745344.0,46669672448.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,982327296.0,94248960.0,2994745344.0,46669672448.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,982327296.0,94248960.0,2994745344.0,46669672448.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,982220800.0,94248960.0,2994745344.0,46669778944.0


"Host:","compute-431-8.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 15:55:26 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
25.121,1.776,73.088,0.012,0.000,0.003,7360.926,218321.728,983248896.0,94248960.0,2994749440.0,46668746752.0
8.330,0.083,91.587,0.0,0.0,0.0,0.0,0.0,983629824.0,94248960.0,2994749440.0,46668365824.0
8.340,0.042,91.576,0.0,0.0,0.042,0.0,0.0,983764992.0,94248960.0,2994749440.0,46668230656.0
8.344,0.0,91.656,0.0,0.0,0.0,0.0,0.0,983764992.0,94248960.0,2994749440.0,46668230656.0
8.378,0.042,91.580,0.0,0.0,0.0,0.0,0.0,983891968.0,94248960.0,2994749440.0,46668103680.0
8.344,0.0,91.656,0.0,0.0,0.0,0.0,0.0,983891968.0,94248960.0,2994749440.0,46668103680.0
8.337,0.042,91.455,0.167,0.0,0.0,0.0,20480.0,983883776.0,94248960.0,2994749440.0,46668111872.0
8.337,0.042,91.622,0.0,0.0,0.0,0.0,0.0,983629824.0,94248960.0,2994749440.0,46668365824.0
8.344,0.0,91.656,0.0,0.0,0.0,0.0,0.0,983629824.0,94248960.0,2994749440.0,46668365824.0
8.340,0.042,91.618,0.0,0.0,0.0,0.0,0.0,983629824.0,94248960.0,2994749440.0,46668365824.0


"Host:","compute-431-8.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 15:55:37 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
25.121,1.776,73.088,0.012,0.000,0.003,7360.922,218321.629,978665472.0,94248960.0,2994749440.0,46673330176.0
16.660,0.042,83.299,0.0,0.0,0.0,0.0,0.0,978522112.0,94248960.0,2994749440.0,46673473536.0
16.722,0.0,83.278,0.0,0.0,0.0,0.0,8192.0,978530304.0,94248960.0,2994749440.0,46673465344.0
16.681,0.042,83.278,0.0,0.0,0.0,0.0,0.0,978530304.0,94248960.0,2994749440.0,46673465344.0
16.688,0.0,83.312,0.0,0.0,0.0,0.0,0.0,978452480.0,94248960.0,2994749440.0,46673543168.0


"Host:","compute-431-8.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 15:55:44 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
25.121,1.776,73.088,0.012,0.000,0.003,7360.920,218321.572,982913024.0,94253056.0,2994753536.0,46669074432.0
33.347,0.042,66.611,0.0,0.0,0.0,0.0,0.0,983310336.0,94253056.0,2994753536.0,46668677120.0
33.347,0.042,66.611,0.0,0.0,0.0,0.0,0.0,983293952.0,94253056.0,2994753536.0,46668693504.0


"Host:","compute-431-8.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 15:55:49 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
25.121,1.776,73.088,0.012,0.000,0.003,7360.919,218321.533,985649152.0,94261248.0,2994749440.0,46666334208.0
41.674,0.042,58.285,0.0,0.0,0.0,0.0,0.0,985657344.0,94261248.0,2994749440.0,46666326016.0
41.159,0.042,58.799,0.0,0.0,0.0,0.0,0.0,985784320.0,94261248.0,2994757632.0,46666190848.0


"Host:","compute-431-8.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 15:55:53 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
25.121,1.776,73.088,0.012,0.000,0.003,7360.918,218321.497,989315072.0,94261248.0,2994757632.0,46662660096.0
50.042,0.0,49.917,0.042,0.0,0.0,0.0,16384.0,989454336.0,94265344.0,2994757632.0,46662516736.0
41.250,0.042,58.625,0.083,0.0,0.0,0.0,4096.0,989433856.0,94265344.0,2994757632.0,46662537216.0


"Host:","compute-431-8.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 15:55:57 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
25.121,1.776,73.088,0.012,0.000,0.003,7360.917,218321.462,993521664.0,94265344.0,2994757632.0,46658449408.0
66.653,0.042,33.306,0.0,0.0,0.0,0.0,0.0,993517568.0,94265344.0,2994757632.0,46658453504.0


"Host:","compute-431-8.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 15:56:01 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
25.121,1.776,73.088,0.012,0.000,0.003,7360.916,218321.429,1002848256.0,94265344.0,2994761728.0,46649118720.0
90.879,0.0,9.121,0.0,0.0,0.0,0.0,0.0,1003094016.0,94265344.0,2994761728.0,46648872960.0


"Host:","compute-431-8.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 15:56:05 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
25.121,1.776,73.088,0.012,0.000,0.003,7360.915,218321.399,1012068352.0,94269440.0,2994761728.0,46639894528.0
78.500,0.0,21.500,0.0,0.0,0.0,0.0,0.0,1012449280.0,94269440.0,2994761728.0,46639513600.0
