"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-641-1.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.B.32.csv",,,,"Date:","28 Feb 2016 23:11:22 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
49.386,5.391,45.094,0.097,0.000,0.032,177671.983,541418.420,841678848.0,18399232.0,138768384.0,66659688448.0
58.602,13.350,27.922,0.0,0.0,0.125,0.0,0.0,1576280064.0,18399232.0,157614080.0,65906241536.0
96.843,0.063,3.095,0.0,0.0,0.0,0.0,0.0,1577000960.0,18399232.0,158298112.0,65904836608.0
96.905,0.0,3.095,0.0,0.0,0.0,0.0,0.0,1576747008.0,18407424.0,158289920.0,65905090560.0
96.844,0.062,3.094,0.0,0.0,0.0,0.0,217088.0,1575342080.0,18411520.0,158294016.0,65906487296.0
96.874,0.0,3.126,0.0,0.0,0.0,0.0,0.0,1573101568.0,18411520.0,158298112.0,65908723712.0
96.905,0.031,3.063,0.0,0.0,0.0,0.0,36864.0,1572823040.0,18419712.0,158289920.0,65909002240.0
96.904,0.0,3.096,0.0,0.0,0.0,0.0,0.0,1571385344.0,18419712.0,158298112.0,65910431744.0
96.844,0.062,3.094,0.0,0.0,0.0,0.0,0.0,1569476608.0,18419712.0,158298112.0,65912340480.0
96.904,0.0,3.096,0.0,0.0,0.0,0.0,0.0,1569198080.0,18423808.0,158294016.0,65912619008.0
96.875,0.031,3.094,0.0,0.0,0.0,0.0,12288.0,1567207424.0,18427904.0,158294016.0,65914605568.0
96.874,0.031,3.095,0.0,0.0,0.0,0.0,0.0,1564835840.0,18427904.0,158298112.0,65916973056.0
96.874,0.031,3.095,0.0,0.0,0.0,0.0,0.0,1564549120.0,18427904.0,158298112.0,65917259776.0
96.905,0.0,3.095,0.0,0.0,0.0,0.0,0.0,1563160576.0,18427904.0,158298112.0,65918648320.0
96.874,0.031,3.095,0.0,0.0,0.0,0.0,0.0,1560621056.0,18427904.0,158298112.0,65921187840.0
96.874,0.031,3.095,0.0,0.0,0.0,0.0,0.0,1560072192.0,18427904.0,158298112.0,65921736704.0
96.905,0.0,3.095,0.0,0.0,0.0,0.0,0.0,1558650880.0,18427904.0,158298112.0,65923158016.0
96.874,0.031,3.095,0.0,0.0,0.0,0.0,0.0,1556742144.0,18427904.0,158298112.0,65925066752.0
96.904,0.0,3.096,0.0,0.0,0.0,0.0,380928.0,1556598784.0,18427904.0,158298112.0,65925210112.0
96.905,0.031,3.063,0.0,0.0,0.0,0.0,0.0,1555902464.0,18427904.0,158298112.0,65925906432.0
96.874,0.0,3.126,0.0,0.0,0.0,0.0,0.0,1555075072.0,18427904.0,158298112.0,65926733824.0
96.874,0.031,3.095,0.0,0.0,0.0,0.0,0.0,1555001344.0,18427904.0,158298112.0,65926807552.0
96.874,0.031,3.095,0.0,0.0,0.0,0.0,0.0,1554718720.0,18427904.0,158298112.0,65927090176.0
96.904,0.0,3.096,0.0,0.0,0.0,0.0,24576.0,1554718720.0,18436096.0,158289920.0,65927090176.0
96.875,0.031,3.094,0.0,0.0,0.0,0.0,0.0,1554710528.0,18436096.0,158298112.0,65927090176.0
96.874,0.031,3.095,0.0,0.0,0.0,0.0,0.0,1554718720.0,18436096.0,158298112.0,65927081984.0
96.874,0.031,3.095,0.0,0.0,0.0,0.0,0.0,1554591744.0,18436096.0,158298112.0,65927208960.0
96.905,0.0,3.095,0.0,0.0,0.0,0.0,0.0,1554591744.0,18436096.0,158298112.0,65927208960.0
96.874,0.031,3.063,0.0,0.0,0.031,0.0,0.0,1554464768.0,18436096.0,158298112.0,65927335936.0
96.874,0.031,3.095,0.0,0.0,0.0,0.0,0.0,1554464768.0,18436096.0,158298112.0,65927335936.0
96.905,0.0,3.095,0.0,0.0,0.0,0.0,0.0,1554460672.0,18436096.0,158302208.0,65927335936.0
96.874,0.031,3.095,0.0,0.0,0.0,0.0,0.0,1554460672.0,18436096.0,158302208.0,65927335936.0
