"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-641-3.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","26 Feb 2016 17:38:58 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.741,5.162,49.001,0.081,0.000,0.015,85377.977,782610.686,942219264.0,337309696.0,2139860992.0,64239144960.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,943226880.0,337309696.0,2139877376.0,64238120960.0
3.160,0.063,96.777,0.0,0.0,0.0,0.0,0.0,942764032.0,337309696.0,2139877376.0,64238583808.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,942751744.0,337309696.0,2139922432.0,64238551040.0
3.162,0.031,96.807,0.0,0.0,0.0,0.0,0.0,942751744.0,337309696.0,2139922432.0,64238551040.0
3.130,0.094,96.776,0.0,0.0,0.0,0.0,0.0,941862912.0,337309696.0,2139922432.0,64239439872.0
3.130,0.063,96.714,0.094,0.0,0.0,0.0,20480.0,941531136.0,337309696.0,2139922432.0,64239771648.0
3.131,0.063,96.807,0.0,0.0,0.0,0.0,0.0,941273088.0,337309696.0,2139922432.0,64240029696.0
3.161,0.063,96.776,0.0,0.0,0.0,0.0,0.0,941010944.0,337309696.0,2139922432.0,64240291840.0


"Host:","compute-641-3.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","26 Feb 2016 17:39:08 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.741,5.162,49.001,0.081,0.000,0.015,85377.942,782610.362,939765760.0,337309696.0,2139922432.0,64241537024.0
6.250,0.031,93.719,0.0,0.0,0.0,0.0,0.0,940400640.0,337309696.0,2139922432.0,64240902144.0
6.254,0.063,93.058,0.625,0.0,0.0,0.0,24576.0,940650496.0,337317888.0,2139918336.0,64240648192.0
6.289,0.063,93.648,0.0,0.0,0.0,0.0,0.0,941031424.0,337317888.0,2139918336.0,64240267264.0
6.258,0.094,93.648,0.0,0.0,0.0,0.0,0.0,940646400.0,337317888.0,2139922432.0,64240648192.0


"Host:","compute-641-3.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","26 Feb 2016 17:39:15 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.741,5.162,49.001,0.081,0.000,0.015,85377.920,782610.167,941957120.0,337317888.0,2139922432.0,64239337472.0
12.496,0.062,87.441,0.0,0.0,0.0,0.0,0.0,942338048.0,337317888.0,2139922432.0,64238956544.0
12.504,0.063,87.434,0.0,0.0,0.0,0.0,0.0,942481408.0,337317888.0,2139922432.0,64238813184.0


"Host:","compute-641-3.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","26 Feb 2016 17:39:19 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.741,5.162,49.001,0.081,0.000,0.015,85377.906,782610.039,947933184.0,337317888.0,2139926528.0,64233357312.0
25.023,0.031,74.945,0.0,0.0,0.0,0.0,0.0,948260864.0,337317888.0,2139926528.0,64233029632.0


"Host:","compute-641-3.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","26 Feb 2016 17:39:22 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.741,5.162,49.001,0.081,0.000,0.015,85377.896,782609.942,951926784.0,337317888.0,2139926528.0,64229363712.0


"Host:","compute-641-3.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","26 Feb 2016 17:39:25 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.741,5.162,49.001,0.081,0.000,0.015,85377.886,782609.850,956420096.0,337317888.0,2139926528.0,64224870400.0


"Host:","compute-641-3.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","26 Feb 2016 17:39:28 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.741,5.162,49.001,0.081,0.000,0.015,85377.876,782609.759,963825664.0,337317888.0,2139926528.0,64217464832.0


"Host:","compute-641-3.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","26 Feb 2016 17:39:31 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.741,5.162,49.001,0.081,0.000,0.015,85377.866,782609.673,972521472.0,337317888.0,2139934720.0,64208760832.0


"Host:","compute-641-3.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","26 Feb 2016 17:39:34 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.741,5.162,49.001,0.081,0.000,0.015,85377.857,782609.590,984031232.0,337317888.0,2139934720.0,64197251072.0


"Host:","compute-641-3.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","26 Feb 2016 17:39:36 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.741,5.162,49.001,0.081,0.000,0.015,85377.848,782609.511,972341248.0,337317888.0,2139934720.0,64208941056.0
