"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-641-3.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.C.x.csv",,,,"Date:","26 Feb 2016 17:20:21 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
45.743,5.162,48.999,0.081,0.000,0.015,85381.689,782644.673,952094720.0,337293312.0,2515767296.0,63853379584.0
2.781,0.406,96.812,0.0,0.0,0.0,0.0,0.0,1437962240.0,337293312.0,2515771392.0,63367507968.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,1438089216.0,337293312.0,2515771392.0,63367380992.0
3.160,0.031,96.809,0.0,0.0,0.0,0.0,0.0,1438203904.0,337293312.0,2515775488.0,63367262208.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,24576.0,1438605312.0,337293312.0,2515775488.0,63366860800.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,1437970432.0,337293312.0,2515775488.0,63367495680.0
3.129,0.063,96.746,0.063,0.0,0.0,0.0,20480.0,1437528064.0,337293312.0,2515775488.0,63367938048.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,1437519872.0,337293312.0,2515775488.0,63367946240.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,1437396992.0,337293312.0,2515775488.0,63368069120.0
3.158,0.063,96.779,0.0,0.0,0.0,0.0,0.0,1437143040.0,337293312.0,2515775488.0,63368323072.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,1436889088.0,337293312.0,2515775488.0,63368577024.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,1436618752.0,337293312.0,2515775488.0,63368847360.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,1436364800.0,337293312.0,2515775488.0,63369101312.0
2.786,0.344,96.869,0.0,0.0,0.0,0.0,0.0,1876422656.0,337293312.0,2515775488.0,62929043456.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,1876549632.0,337293312.0,2515775488.0,62928916480.0
3.159,0.031,96.810,0.0,0.0,0.0,0.0,0.0,1876377600.0,337293312.0,2515775488.0,62929088512.0
