"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-431-3.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output cg.B.x.csv",,,,"Date:","25 Feb 2016 19:11:16 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
15.123,0.360,84.466,0.013,0.000,0.038,235.872,8834.997,349753344.0,90578944.0,90963968.0,12083691520.0
4.042,0.125,95.750,0.083,0.0,0.0,0.0,12288.0,526000128.0,90587136.0,90959872.0,11907440640.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,523640832.0,90587136.0,90959872.0,11909799936.0
4.170,0.0,95.830,0.0,0.0,0.0,0.0,0.0,523505664.0,90587136.0,90968064.0,11909926912.0
4.212,0.0,95.788,0.0,0.0,0.0,0.0,0.0,523259904.0,90587136.0,90968064.0,11910172672.0
4.087,0.125,95.788,0.0,0.0,0.0,0.0,0.0,667561984.0,90587136.0,90968064.0,11765870592.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,692981760.0,90587136.0,90968064.0,11740450816.0
4.168,0.0,95.790,0.0,0.0,0.042,0.0,24576.0,692678656.0,90587136.0,90968064.0,11740753920.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,692527104.0,90587136.0,90968064.0,11740905472.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,692400128.0,90587136.0,90968064.0,11741032448.0
4.208,0.042,95.750,0.0,0.0,0.0,0.0,0.0,692400128.0,90587136.0,90968064.0,11741032448.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,691937280.0,90587136.0,90968064.0,11741495296.0
4.170,0.042,95.621,0.167,0.0,0.0,0.0,28672.0,691810304.0,90595328.0,90959872.0,11741622272.0
4.170,0.0,95.830,0.0,0.0,0.0,0.0,0.0,691224576.0,90595328.0,90968064.0,11742199808.0
4.212,0.0,95.788,0.0,0.0,0.0,0.0,0.0,691224576.0,90595328.0,90968064.0,11742199808.0
4.168,0.042,95.790,0.0,0.0,0.0,0.0,0.0,690970624.0,90595328.0,90968064.0,11742453760.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,690970624.0,90595328.0,90968064.0,11742453760.0
