"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-431-4.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.C.x.csv",,,,"Date:","26 Feb 2016 18:16:09 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
17.515,0.402,82.023,0.031,0.000,0.030,731.905,25541.021,313622528.0,111083520.0,149893120.0,12040388608.0
4.208,0.0,95.792,0.0,0.0,0.0,0.0,0.0,313745408.0,111083520.0,149897216.0,12040261632.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,12288.0,313487360.0,111083520.0,149901312.0,12040515584.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,313479168.0,111083520.0,149901312.0,12040523776.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,313090048.0,111083520.0,149901312.0,12040912896.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,312791040.0,111083520.0,149901312.0,12041211904.0
4.212,0.0,95.663,0.125,0.0,0.0,0.0,12288.0,312528896.0,111087616.0,149897216.0,12041474048.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,312143872.0,111087616.0,149901312.0,12041854976.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,311599104.0,111087616.0,149901312.0,12042399744.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,311590912.0,111087616.0,149901312.0,12042407936.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,311201792.0,111087616.0,149901312.0,12042797056.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,310947840.0,111087616.0,149901312.0,12043051008.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,310845440.0,111087616.0,149901312.0,12043153408.0
4.212,0.0,95.788,0.0,0.0,0.0,0.0,0.0,310472704.0,111087616.0,149901312.0,12043526144.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,310034432.0,111087616.0,149901312.0,12043964416.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,310034432.0,111087616.0,149901312.0,12043964416.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,309891072.0,111087616.0,149901312.0,12044107776.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,309837824.0,111087616.0,149901312.0,12044161024.0
4.212,0.042,95.746,0.0,0.0,0.0,0.0,0.0,309837824.0,111087616.0,149901312.0,12044161024.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,309686272.0,111087616.0,149901312.0,12044312576.0
4.170,0.083,95.746,0.0,0.0,0.0,0.0,0.0,309424128.0,111087616.0,149901312.0,12044574720.0
4.172,0.0,95.828,0.0,0.0,0.0,0.0,0.0,309424128.0,111087616.0,149901312.0,12044574720.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,309424128.0,111087616.0,149901312.0,12044574720.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,309424128.0,111087616.0,149901312.0,12044574720.0
4.172,0.042,95.786,0.0,0.0,0.0,0.0,0.0,309415936.0,111087616.0,149901312.0,12044582912.0
