"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-431-4.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","26 Feb 2016 18:22:59 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
17.515,0.402,82.023,0.031,0.000,0.030,731.814,25537.979,316604416.0,111153152.0,150040576.0,12037189632.0
4.170,0.0,95.830,0.0,0.0,0.0,0.0,0.0,349933568.0,111153152.0,150040576.0,12003860480.0
4.130,0.083,95.786,0.0,0.0,0.0,0.0,0.0,385331200.0,111153152.0,150040576.0,11968462848.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,418582528.0,111153152.0,150081536.0,11935170560.0
4.047,0.125,95.703,0.125,0.0,0.0,0.0,24576.0,582283264.0,111157248.0,150081536.0,11771465728.0
4.170,0.042,95.788,0.0,0.0,0.0,0.0,0.0,589971456.0,111157248.0,150081536.0,11763777536.0
4.210,0.042,95.748,0.0,0.0,0.0,0.0,0.0,589553664.0,111157248.0,150081536.0,11764195328.0
4.174,0.0,95.826,0.0,0.0,0.0,0.0,0.0,588910592.0,111157248.0,150081536.0,11764838400.0


"Host:","compute-431-4.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","26 Feb 2016 18:23:09 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
17.515,0.402,82.023,0.031,0.000,0.030,731.812,25537.909,315375616.0,111157248.0,150085632.0,12038369280.0
8.292,0.083,91.625,0.0,0.0,0.0,0.0,0.0,386670592.0,111157248.0,150085632.0,11967074304.0
8.215,0.125,91.660,0.0,0.0,0.0,0.0,0.0,579481600.0,111157248.0,150085632.0,11774263296.0
8.299,0.042,91.660,0.0,0.0,0.0,0.0,0.0,587669504.0,111157248.0,150085632.0,11766075392.0
8.378,0.042,91.580,0.0,0.0,0.0,0.0,0.0,587415552.0,111157248.0,150085632.0,11766329344.0


"Host:","compute-431-4.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","26 Feb 2016 18:23:15 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
17.515,0.402,82.023,0.031,0.000,0.030,731.811,25537.866,320176128.0,111161344.0,150085632.0,12033564672.0
16.507,0.167,83.326,0.0,0.0,0.0,0.0,0.0,580857856.0,111161344.0,150085632.0,11772882944.0
16.639,0.042,83.319,0.0,0.0,0.0,0.0,0.0,588652544.0,111161344.0,150089728.0,11765084160.0


"Host:","compute-431-4.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","26 Feb 2016 18:23:20 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
17.515,0.402,82.023,0.031,0.000,0.030,731.810,25537.833,331247616.0,111161344.0,150089728.0,12022489088.0
33.0,0.375,66.625,0.0,0.0,0.0,0.0,0.0,591101952.0,111161344.0,150089728.0,11762634752.0


"Host:","compute-431-4.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","26 Feb 2016 18:23:23 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
17.515,0.402,82.023,0.031,0.000,0.030,731.809,25537.814,348565504.0,111165440.0,150089728.0,12005167104.0
41.066,0.625,58.309,0.0,0.0,0.0,0.0,0.0,593981440.0,111165440.0,150093824.0,11759747072.0


"Host:","compute-431-4.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","26 Feb 2016 18:23:26 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
17.515,0.402,82.023,0.031,0.000,0.030,731.808,25537.790,366686208.0,111165440.0,150093824.0,11987042304.0


"Host:","compute-431-4.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","26 Feb 2016 18:23:29 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
17.515,0.402,82.023,0.031,0.000,0.030,731.807,25537.772,357888000.0,111169536.0,150093824.0,11995836416.0


"Host:","compute-431-4.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","26 Feb 2016 18:23:32 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
17.515,0.402,82.023,0.031,0.000,0.030,731.807,25537.753,393342976.0,111169536.0,150093824.0,11960381440.0


"Host:","compute-431-4.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output is.B.x.csv",,,,"Date:","26 Feb 2016 18:23:35 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
17.515,0.402,82.023,0.031,0.000,0.030,731.806,25537.738,336850944.0,111173632.0,150102016.0,12016861184.0
69.333,28.500,2.167,0.0,0.0,0.0,0.0,0.0,613769216.0,111173632.0,150102016.0,11739942912.0
