"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","compute-641-15.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 20:12:03 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
27.500,4.265,68.194,0.011,0.000,0.030,269543.499,455053.143,919678976.0,229621760.0,231317504.0,66278006784.0
3.154,0.031,96.814,0.0,0.0,0.0,0.0,8192.0,919552000.0,229621760.0,231317504.0,66278133760.0
3.127,0.063,96.811,0.0,0.0,0.0,0.0,0.0,919785472.0,229621760.0,231346176.0,66277871616.0
3.126,0.063,96.812,0.0,0.0,0.0,0.0,0.0,919912448.0,229621760.0,231346176.0,66277744640.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,919912448.0,229621760.0,231346176.0,66277744640.0
3.128,0.094,96.778,0.0,0.0,0.0,0.0,0.0,919658496.0,229621760.0,231346176.0,66277998592.0
3.160,0.031,96.809,0.0,0.0,0.0,0.0,16384.0,919400448.0,229621760.0,231346176.0,66278256640.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,919158784.0,229621760.0,231346176.0,66278498304.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,919605248.0,229621760.0,231346176.0,66278051840.0
3.129,0.031,96.840,0.0,0.0,0.0,0.0,0.0,919457792.0,229621760.0,231346176.0,66278199296.0
3.129,0.094,96.777,0.0,0.0,0.0,0.0,0.0,919457792.0,229621760.0,231346176.0,66278199296.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,919289856.0,229621760.0,231346176.0,66278367232.0
3.160,0.031,96.809,0.0,0.0,0.0,0.0,0.0,919289856.0,229621760.0,231346176.0,66278367232.0
3.129,0.063,96.809,0.0,0.0,0.0,0.0,0.0,919277568.0,229621760.0,231346176.0,66278379520.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,919277568.0,229621760.0,231346176.0,66278379520.0
3.157,0.094,96.718,0.0,0.0,0.031,0.0,0.0,919023616.0,229621760.0,231346176.0,66278633472.0
3.130,0.031,96.839,0.0,0.0,0.0,0.0,0.0,919023616.0,229621760.0,231346176.0,66278633472.0
3.128,0.063,96.810,0.0,0.0,0.0,0.0,0.0,918904832.0,229621760.0,231346176.0,66278752256.0
3.129,0.031,96.840,0.0,0.0,0.0,0.0,0.0,918904832.0,229621760.0,231346176.0,66278752256.0


"Host:","compute-641-15.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 20:12:23 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
27.500,4.265,68.194,0.011,0.000,0.030,269543.136,455052.533,911106048.0,229621760.0,231350272.0,66286546944.0
6.248,0.062,93.627,0.0,0.0,0.062,0.0,0.0,911486976.0,229621760.0,231350272.0,66286166016.0
6.287,0.063,93.619,0.0,0.0,0.031,0.0,0.0,911495168.0,229621760.0,231350272.0,66286157824.0
6.252,0.031,93.717,0.0,0.0,0.0,0.0,0.0,911495168.0,229621760.0,231350272.0,66286157824.0
6.225,0.031,93.744,0.0,0.0,0.0,0.0,0.0,911495168.0,229621760.0,231350272.0,66286157824.0
6.281,0.062,93.656,0.0,0.0,0.0,0.0,0.0,911495168.0,229621760.0,231350272.0,66286157824.0
6.254,0.063,93.684,0.0,0.0,0.0,0.0,24576.0,911298560.0,229621760.0,231350272.0,66286354432.0
6.252,0.063,93.686,0.0,0.0,0.0,0.0,0.0,911429632.0,229621760.0,231350272.0,66286223360.0
6.258,0.031,93.711,0.0,0.0,0.0,0.0,0.0,911167488.0,229621760.0,231350272.0,66286485504.0
6.250,0.062,93.688,0.0,0.0,0.0,0.0,0.0,911167488.0,229621760.0,231350272.0,66286485504.0


"Host:","compute-641-15.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 20:12:34 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
27.500,4.265,68.194,0.011,0.000,0.030,269542.935,455052.195,911208448.0,229621760.0,231350272.0,66286444544.0
12.496,0.062,87.441,0.0,0.0,0.0,0.0,0.0,911425536.0,229621760.0,231350272.0,66286227456.0
12.508,0.031,87.430,0.0,0.0,0.031,0.0,0.0,911822848.0,229621760.0,231350272.0,66285830144.0
12.512,0.031,87.457,0.0,0.0,0.0,0.0,0.0,911798272.0,229621760.0,231350272.0,66285854720.0
12.504,0.063,87.434,0.0,0.0,0.0,0.0,0.0,911798272.0,229621760.0,231350272.0,66285854720.0


"Host:","compute-641-15.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 20:12:41 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
27.500,4.265,68.194,0.011,0.000,0.030,269542.818,455051.999,916787200.0,229621760.0,231350272.0,66280865792.0
24.992,0.031,74.977,0.0,0.0,0.0,0.0,0.0,916934656.0,229621760.0,231354368.0,66280714240.0
25.0,0.062,74.938,0.0,0.0,0.0,0.0,0.0,916815872.0,229621760.0,231354368.0,66280833024.0


"Host:","compute-641-15.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 20:12:45 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
27.500,4.265,68.194,0.011,0.000,0.030,269542.741,455051.869,918462464.0,229621760.0,231358464.0,66279182336.0
31.252,0.062,68.686,0.0,0.0,0.0,0.0,0.0,919236608.0,229621760.0,231358464.0,66278408192.0


"Host:","compute-641-15.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 20:12:49 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
27.500,4.265,68.194,0.011,0.000,0.030,269542.673,455051.756,921374720.0,229621760.0,231358464.0,66276270080.0
37.520,0.031,62.449,0.0,0.0,0.0,0.0,0.0,922169344.0,229621760.0,231358464.0,66275475456.0
27.446,0.094,72.460,0.0,0.0,0.0,0.0,0.0,921788416.0,229621760.0,231358464.0,66275856384.0


"Host:","compute-641-15.local",,,,"User:","a59905"
"Cmdline:","dstat -cdm --output ep.A.x.csv",,,,"Date:","25 Feb 2016 20:12:53 WET"

"total cpu usage",,,,,,"dsk/total",,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","read","writ","used","buff","cach","free"
